item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
42,50366216,24,female,C,11681,81,F,F,1,3856,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
51,50366216,24,female,C,11922,162,F,J,0,3739,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88,50366216,24,female,C,12541,541,F,F,1,2906,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x9241,9,4970,x9242,6,6835,x9243,11,2938,*,5,2761,NULL,9,1,6,1,11,1,NA,NA,1,3
91,50366216,24,female,C,8882,562,J,F,0,4568,first,three,ExperienerObject,implausible,1digit_2addition,dual,x4825,10,6187,x4826,4,4239,x4827,10,3618,*,5,2761,NULL,10,1,4,1,10,1,NA,NA,1,3
47,50366216,24,female,C,7882,122,J,J,1,4774,second,three,Passive,plausible,1digit_2addition,noisy-single,x805,NA,NA,x806,NA,NA,x807,NA,NA,*,5,2761,NULL,11,NA,9,NA,11,NA,NA,NA,NA,0
45,50366216,24,female,C,7942,102,J,J,1,2320,second,three,Passive,implausible,1digit_2addition,single,knocked,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
57,50366216,24,female,C,8142,222,J,J,1,2577,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
53,50366216,24,female,C,11862,182,F,J,0,3361,third,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6505,NA,NA,x6506,NA,NA,x6507,NA,NA,*,5,2761,NULL,7,NA,12,NA,7,NA,NA,NA,NA,0
60,50366216,24,female,C,8181,261,J,J,1,2748,second,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,psychiatrist.,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73,50366216,24,female,C,12302,382,F,J,0,2428,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8285,8,4594,x8286,6,5075,x8287,11,3714,*,5,2761,NULL,8,1,6,1,11,1,NA,NA,1,3
92,50366216,24,female,C,8901,581,J,J,1,2194,second,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x4901,NA,NA,x4902,NA,NA,x4903,NA,NA,*,5,2761,NULL,9,NA,10,NA,5,NA,NA,NA,NA,0
65,50366216,24,female,C,12062,302,F,F,1,7953,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7305,NA,NA,x7306,NA,NA,x7307,NA,NA,*,5,2761,NULL,15,NA,12,NA,9,NA,NA,NA,NA,0
43,50366216,24,female,C,7922,82,J,F,0,4310,first,three,Passive,implausible,1digit_2addition,dual,x965,13,2834,x966,6,3317,x967,8,3901,*,5,2761,NULL,13,1,6,1,8,1,NA,NA,1,3
59,50366216,24,female,C,8162,242,J,J,1,5689,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x1925,NA,NA,x1926,NA,NA,x1927,NA,NA,*,5,2761,NULL,14,NA,15,NA,3,NA,NA,NA,NA,0
35,50366216,24,female,C,7682,2,J,J,1,1506,first,three,Transitive,plausible,1digit_2addition,noisy-single,x5,NA,NA,x6,NA,NA,x7,NA,NA,*,5,2761,NULL,8,NA,10,NA,12,NA,NA,NA,NA,0
95,50366216,24,female,C,8842,602,J,F,0,4200,second,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4665,NA,NA,x4666,NA,NA,x4667,NA,NA,*,5,2761,NULL,7,NA,12,NA,14,NA,NA,NA,NA,0
77,50366216,24,female,C,12342,422,F,F,1,5871,third,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8445,NA,NA,x8446,NA,NA,x8447,NA,NA,*,5,2761,NULL,10,NA,10,NA,6,NA,NA,NA,NA,0
89,50366216,24,female,C,12542,542,F,F,1,6371,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9245,NA,NA,x9246,NA,NA,x9247,NA,NA,*,5,2761,NULL,7,NA,9,NA,18,NA,NA,NA,NA,0
80,50366216,24,female,C,8621,461,J,J,1,4904,third,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3781,NA,NA,x3782,NA,NA,x3783,NA,NA,*,5,2761,NULL,7,NA,18,NA,13,NA,NA,NA,NA,0
76,50366216,24,female,C,12341,421,F,F,1,3373,third,three,BenefactiveFor,plausible,1digit_2addition,dual,x8441,8,5422,x8442,11,2759,x8443,16,2718,*,5,2761,NULL,8,1,11,1,16,1,NA,NA,1,3
34,50366216,24,female,C,7681,1,J,J,1,2413,first,three,Transitive,plausible,1digit_2addition,dual,x1,8,3824,x2,6,4297,x3,13,6787,*,5,2761,NULL,8,1,6,1,13,1,NA,NA,1,3
54,50366216,24,female,C,11881,201,F,J,0,3542,first,three,DoubleObjectConstruction,plausible,1digit_2addition,single,butler,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,50366216,24,female,C,8161,241,J,J,1,3064,first,three,DativeConstruction,plausible,1digit_2addition,dual,x1921,8,3540,x1922,8,2826,x1923,10,3098,*,5,2761,NULL,8,1,8,1,10,1,NA,NA,1,3
38,50366216,24,female,C,11641,41,F,F,1,2625,first,three,Transitive,implausible,1digit_2addition,noisy-single,x5621,NA,NA,x5622,NA,NA,x5623,NA,NA,*,5,2761,NULL,11,NA,11,NA,8,NA,NA,NA,NA,0
96,50366216,24,female,C,8861,621,J,J,1,2253,third,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
72,50366216,24,female,C,8381,381,J,J,1,2491,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,50366216,24,female,C,8421,341,J,F,0,6702,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x2981,NA,NA,x2982,NA,NA,x2983,NA,NA,*,5,2761,NULL,8,NA,18,NA,18,NA,NA,NA,NA,0
64,50366216,24,female,C,12061,301,F,J,0,4406,first,three,DativeConstruction,plausible,1digit_2addition,dual,x7301,4,2880,x7302,18,1708,x7303,6,2878,*,5,2761,NULL,4,1,18,1,6,1,NA,NA,1,3
93,50366216,24,female,C,8902,582,J,F,0,4451,second,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,50366216,24,female,C,11622,22,F,F,1,3501,third,three,Transitive,implausible,1digit_2addition,dual,x5545,12,3645,x5546,15,3929,x5547,6,2170,*,5,2761,NULL,12,1,15,1,6,1,NA,NA,1,3
86,50366216,24,female,C,12601,521,F,J,0,2142,first,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9481,NA,NA,x9482,NA,NA,x9483,NA,NA,*,5,2761,NULL,10,NA,2,NA,7,NA,NA,NA,NA,0
56,50366216,24,female,C,8141,221,J,J,1,5005,third,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1841,NA,NA,x1842,NA,NA,x1843,NA,NA,*,5,2761,NULL,11,NA,8,NA,6,NA,NA,NA,NA,0
66,50366216,24,female,C,12161,321,F,F,1,2894,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69,50366216,24,female,C,8422,342,J,J,1,2410,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,50366216,24,female,C,7881,121,J,J,1,2442,second,three,Passive,plausible,1digit_2addition,dual,x801,15,3440,x802,11,2969,x803,4,3240,*,5,2761,NULL,15,1,11,1,4,1,NA,NA,1,3
94,50366216,24,female,C,8841,601,J,J,1,4714,second,three,ExperienerObject,plausible,1digit_2addition,dual,x4661,4,4891,x4662,7,4426,x4663,16,3787,*,5,2761,NULL,4,1,7,1,15,0,NA,NA,0.666666667,3
62,50366216,24,female,C,12121,281,F,J,0,2009,first,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7561,NA,NA,x7562,NA,NA,x7563,NA,NA,*,5,2761,NULL,7,NA,5,NA,4,NA,NA,NA,NA,0
87,50366216,24,female,C,12602,522,F,F,1,3350,first,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
48,50366216,24,female,C,7901,141,J,J,1,1945,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,50366216,24,female,C,12361,441,F,F,1,3109,first,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,delivery.,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
81,50366216,24,female,C,8622,462,J,J,1,2607,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,leash.,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
71,50366216,24,female,C,8362,362,J,J,1,2327,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x2745,NA,NA,x2746,NA,NA,x2747,NA,NA,*,5,2761,NULL,8,NA,4,NA,9,NA,NA,NA,NA,0
82,50366216,24,female,C,8641,481,J,J,1,2084,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x3861,13,2270,x3862,10,3678,x3863,10,3350,*,5,2761,NULL,13,1,10,1,10,1,NA,NA,1,3
44,50366216,24,female,C,7941,101,J,J,1,2150,second,three,Passive,implausible,1digit_2addition,noisy-single,x1041,NA,NA,x1042,NA,NA,x1043,NA,NA,*,5,2761,NULL,12,NA,4,NA,11,NA,NA,NA,NA,0
41,50366216,24,female,C,11582,62,F,F,1,3041,first,three,Transitive,plausible,1digit_2addition,noisy-single,x5385,NA,NA,x5386,NA,NA,x5387,NA,NA,*,5,2761,NULL,9,NA,12,NA,10,NA,NA,NA,NA,0
40,50366216,24,female,C,11581,61,F,F,1,1889,first,three,Transitive,plausible,1digit_2addition,dual,x5381,14,4792,x5382,15,5007,x5383,18,3084,*,5,2761,NULL,14,1,15,1,15,0,NA,NA,0.666666667,3
97,50366216,24,female,C,12782,622,F,F,1,3373,first,three,ExperienerObject,implausible,1digit_2addition,dual,x10205,8,5457,x10206,10,2635,x10207,14,3231,*,5,2761,NULL,8,1,10,1,14,1,NA,NA,1,3
39,50366216,24,female,C,11642,42,F,F,1,2661,first,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,50366216,24,female,C,7701,21,J,J,1,2473,second,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,5,2761,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
55,50366216,24,female,C,8122,202,J,J,1,2106,second,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x1765,15,4291,x1766,5,3188,x1767,14,3424,*,5,2761,NULL,15,1,5,1,14,1,NA,NA,1,3
88,5188972,43,male,I,8701,541,J,J,1,1623,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x4101,5000,5702,x4102,7000,5815,x4103,65648,14519,*,NA,NA,NULL,16,0,15,0,16,0,NA,NA,0,3
66,5188972,43,male,I,8321,321,J,J,1,1759,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
75,5188972,43,male,I,8562,402,J,J,1,2471,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,flight.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,5188972,43,male,I,8561,401,J,F,0,1334,third,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3541,NA,NA,x3542,NA,NA,x3543,NA,NA,*,NA,NA,NULL,11,NA,10,NA,6,NA,NA,NA,NA,0
46,5188972,43,male,I,11721,121,F,J,0,2775,second,three,Passive,plausible,1digit_2addition,dual,x5941,267345,17039,x5942,39716,19286,x5943,59430,12599,*,NA,NA,NULL,14,0,11,0,10,0,NA,NA,0,3
81,5188972,43,male,I,12462,462,F,F,1,1695,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,leash.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,5188972,43,male,I,8222,302,J,F,0,2287,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x2165,NA,NA,x2166,NA,NA,x2167,NA,NA,*,NA,NA,NULL,8,NA,16,NA,7,NA,NA,NA,NA,0
62,5188972,43,male,I,8281,281,J,J,1,1831,first,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2421,NA,NA,x2422,NA,NA,x2423,NA,NA,*,NA,NA,NULL,16,NA,6,NA,13,NA,NA,NA,NA,0
63,5188972,43,male,I,8282,282,J,F,0,7751,first,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,extremist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
54,5188972,43,male,I,8041,201,J,J,1,5791,first,three,DoubleObjectConstruction,plausible,1digit_2addition,single,neurologist,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
43,5188972,43,male,I,11762,82,F,J,0,2095,first,three,Passive,implausible,1digit_2addition,dual,x6105,61050,14711,x6106,30533,11071,x6107,36651,13720,*,NA,NA,NULL,10,0,8,0,15,0,NA,NA,0,3
64,5188972,43,male,I,8221,301,J,F,0,1935,first,three,DativeConstruction,plausible,1digit_2addition,dual,x2161,10805,9911,x2162,28106,9727,x2163,10822,4503,*,NA,NA,NULL,5,0,13,0,12,0,NA,NA,0,3
47,5188972,43,male,I,11722,122,F,J,0,1927,second,three,Passive,plausible,1digit_2addition,noisy-single,x5945,NA,NA,x5946,NA,NA,x5947,NA,NA,*,NA,NA,NULL,7,NA,5,NA,10,NA,NA,NA,NA,0
72,5188972,43,male,I,12221,381,F,J,0,1.77147E+12,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87,5188972,43,male,I,8762,522,J,J,1,1.77147E+12,first,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97,5188972,43,male,I,8942,622,J,J,1,1383,first,three,ExperienerObject,implausible,1digit_2addition,dual,x5065,45593,12886,x5066,50660,8439,x5067,55737,8719,*,NA,NA,NULL,17,0,10,0,11,0,NA,NA,0,3
58,5188972,43,male,I,12001,241,F,F,1,1751,first,three,DativeConstruction,plausible,1digit_2addition,dual,x7061,84732,9375,x7062,105930,8279,x7063,91819,10727,*,NA,NA,NULL,12,0,15,0,13,0,NA,NA,0,3
35,5188972,43,male,I,11522,2,F,J,0,1230,first,three,Transitive,plausible,1digit_2addition,noisy-single,x5145,NA,NA,x5146,NA,NA,x5147,NA,NA,*,NA,NA,NULL,8,NA,4,NA,10,NA,NA,NA,NA,0
52,5188972,43,male,I,8021,181,J,F,0,1487,third,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1361,24498,9615,x1362,16344,9375,x1363,12267,10511,*,NA,NA,NULL,18,0,11,0,9,0,NA,NA,0,3
78,5188972,43,male,I,8521,441,J,J,1,1351,first,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,supplier.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
76,5188972,43,male,I,8501,421,J,J,1,1703,third,three,BenefactiveFor,plausible,1digit_2addition,dual,x3301,39612,7319,x3302,42926,8551,x3303,36333,10095,*,NA,NA,NULL,12,0,12,0,10,0,NA,NA,0,3
49,5188972,43,male,I,7982,142,J,J,1,1655,first,three,Passive,implausible,1digit_2addition,dual,x1205,10000,3311,x1206,8442,7647,x1207,16898,8367,*,NA,NA,NULL,4,0,7,0,14,0,NA,NA,0,3
50,5188972,43,male,I,8081,161,J,F,0,1167,third,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1601,NA,NA,x1602,NA,NA,x1603,NA,NA,*,NA,NA,NULL,10,NA,11,NA,9,NA,NA,NA,NA,0
80,5188972,43,male,I,12461,461,F,J,0,1647,third,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x8921,NA,NA,x8922,NA,NA,x8923,NA,NA,*,NA,NA,NULL,8,NA,8,NA,12,NA,NA,NA,NA,0
79,5188972,43,male,I,12442,442,F,J,0,1143,second,three,BenefactiveFor,implausible,1digit_2addition,dual,x8845,80000,4552,x8846,123844,7503,x8847,79623,6583,*,NA,NA,NULL,13,0,14,0,9,0,NA,NA,0,3
40,5188972,43,male,I,7741,61,J,F,0,1247,first,three,Transitive,plausible,1digit_2addition,dual,x241,1687,7184,x242,52000,8247,x243,2673,7679,*,NA,NA,NULL,7,0,15,0,11,0,NA,NA,0,3
73,5188972,43,male,I,8462,382,J,J,1,1438,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x3145,37740,10303,x3146,37752,8383,x3147,50352,8663,*,NA,NA,NULL,12,0,11,0,16,0,NA,NA,0,3
57,5188972,43,male,I,11982,222,F,J,0,3343,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
53,5188972,43,male,I,8022,182,J,F,0,1263,third,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1365,NA,NA,x1366,NA,NA,x1367,NA,NA,*,NA,NA,NULL,11,NA,16,NA,9,NA,NA,NA,NA,0
89,5188972,43,male,I,8702,542,J,J,1,1479,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x4105,NA,NA,x4106,NA,NA,x4107,NA,NA,*,NA,NA,NULL,6,NA,5,NA,3,NA,NA,NA,NA,0
71,5188972,43,male,I,12202,362,F,F,1,1166,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7885,NA,NA,x7886,NA,NA,x7887,NA,NA,*,NA,NA,NULL,7,NA,7,NA,8,NA,NA,NA,NA,0
70,5188972,43,male,I,12201,361,F,J,0,1359,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7881,70000,4135,x7882,31528,8319,x7883,86713,8143,*,NA,NA,NULL,6,0,4,0,11,0,NA,NA,0,3
91,5188972,43,male,I,12722,562,F,J,0,1559,first,three,ExperienerObject,implausible,1digit_2addition,dual,x9965,19832,9384,x9966,89694,7775,x9967,139538,8015,*,NA,NA,NULL,12,0,9,0,14,0,NA,NA,0,3
94,5188972,43,male,I,12681,601,F,F,1,1671,second,three,ExperienerObject,plausible,1digit_2addition,dual,x9801,49008,10831,x9802,49010,10702,x9803,68627,6736,*,NA,NA,NULL,8,0,5,0,13,0,NA,NA,0,3
38,5188972,43,male,I,7801,41,J,F,0,1414,first,three,Transitive,implausible,1digit_2addition,noisy-single,x481,NA,NA,x482,NA,NA,x483,NA,NA,*,NA,NA,NULL,10,NA,11,NA,11,NA,NA,NA,NA,0
51,5188972,43,male,I,8082,162,J,J,1,1455,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
77,5188972,43,male,I,8502,422,J,J,1,2047,third,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3305,NA,NA,x3306,NA,NA,x3307,NA,NA,*,NA,NA,NULL,11,NA,12,NA,6,NA,NA,NA,NA,0
56,5188972,43,male,I,11981,221,F,F,1,1696,third,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x6981,NA,NA,x6982,NA,NA,x6983,NA,NA,*,NA,NA,NULL,7,NA,5,NA,10,NA,NA,NA,NA,0
34,5188972,43,male,I,11521,1,F,F,1,1215,first,three,Transitive,plausible,1digit_2addition,dual,x5141,51410,8503,x5142,36001,13760,x5143,66859,10495,*,NA,NA,NULL,10,0,14,0,11,0,NA,NA,0,3
83,5188972,43,male,I,12482,482,F,J,0,1135,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9005,NA,NA,x9006,NA,NA,x9007,NA,NA,*,NA,NA,NULL,10,NA,8,NA,7,NA,NA,NA,NA,0
60,5188972,43,male,I,12021,261,F,F,1,1167,second,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,webmaster.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
39,5188972,43,male,I,7802,42,J,J,1,1408,first,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84,5188972,43,male,I,12501,501,F,F,1,1063,second,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
45,5188972,43,male,I,11782,102,F,J,0,1223,second,three,Passive,implausible,1digit_2addition,single,knocked,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
96,5188972,43,male,I,12701,621,F,F,1,1167,third,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,5188972,43,male,I,12261,341,F,F,1,1207,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8121,NA,NA,x8122,NA,NA,x8123,NA,NA,*,NA,NA,NULL,17,NA,7,NA,17,NA,NA,NA,NA,0
86,5188972,43,male,I,8761,521,J,J,1,1216,first,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x4341,NA,NA,x4342,NA,NA,x4343,NA,NA,*,NA,NA,NULL,13,NA,6,NA,11,NA,NA,NA,NA,0
69,5188972,43,male,I,12262,342,F,F,1,1151,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
37,5188972,43,male,I,7782,22,J,F,0,2215,third,three,Transitive,implausible,1digit_2addition,dual,x405,40000,4567,x406,3248,12454,x407,6105,10719,*,NA,NA,NULL,8,0,8,0,15,0,NA,NA,0,3
85,5188972,43,male,I,8742,502,J,J,1,1231,third,three,ExperienerSubject,implausible,1digit_2addition,dual,x4265,76770,7911,x4266,51192,7863,x4267,29869,8918,*,NA,NA,NULL,18,0,12,0,7,0,NA,NA,0,3
59,5188972,43,male,I,12002,242,F,F,1,1423,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7065,NA,NA,x7066,NA,NA,x7067,NA,NA,*,NA,NA,NULL,11,NA,13,NA,10,NA,NA,NA,NA,0
55,5188972,43,male,I,11962,202,F,J,0,1799,second,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x6905,70000,3359,x6906,27624,9230,x6907,41442,9263,*,NA,NA,NULL,5,0,4,0,6,0,NA,NA,0,3
44,5188972,43,male,I,11781,101,F,F,1,1910,second,three,Passive,implausible,1digit_2addition,noisy-single,x6181,NA,NA,x6182,NA,NA,x6183,NA,NA,*,NA,NA,NULL,17,NA,6,NA,5,NA,NA,NA,NA,0
41,5188972,43,male,I,7742,62,J,J,1,1551,first,three,Transitive,plausible,1digit_2addition,noisy-single,x245,NA,NA,x246,NA,NA,x247,NA,NA,*,NA,NA,NULL,9,NA,7,NA,6,NA,NA,NA,NA,0
61,5188972,43,male,I,8262,262,J,J,1,1310,third,three,DativeConstruction,implausible,1digit_2addition,dual,x2326,3000,3535,x2327,34905,7815,x2328,16296,7863,x2329,25619,11000,NULL,11,0,15,0,7,0,11,0,0,4
36,5188972,43,male,I,11541,21,F,J,0,1353,second,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,25619,11000,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92,5188972,43,male,I,12741,581,F,J,0,1255,second,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x10041,NA,NA,x10042,NA,NA,x10043,NA,NA,*,25619,11000,NULL,15,NA,5,NA,9,NA,NA,NA,NA,0
48,5188972,43,male,I,11741,141,F,J,0,1895,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,25619,11000,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
82,5188972,43,male,I,12481,481,F,J,0,1559,first,three,ExperienerSubject,plausible,1digit_2addition,dual,x9001,90000,4894,x9002,135030,4767,x9003,117039,8727,*,25619,11000,NULL,7,0,15,0,13,0,NA,NA,0,3
93,5188972,43,male,I,12742,582,F,F,1,1336,second,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,25619,11000,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
42,5188972,43,male,I,7841,81,J,J,1,1231,third,three,Passive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,25619,11000,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
67,5188972,43,male,I,12242,322,F,J,0,1223,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8045,1.00E+05,3648,x8046,96552,10336,x8047,48282,7806,*,25619,11000,NULL,13,0,12,0,6,0,NA,NA,0,3
95,5188972,43,male,I,12682,602,F,F,1,1191,second,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x9805,NA,NA,x9806,NA,NA,x9807,NA,NA,*,25619,11000,NULL,14,NA,7,NA,11,NA,NA,NA,NA,0
90,5188972,43,male,I,8801,561,J,J,1,1271,third,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,25619,11000,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
