EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x6353,729117611904508834764889498178 + 147621923905647226847681004928 = x6353,876739535810156061612570503106,11824,The worker was pounded by the metal and the arbitrator cursed the delivery after the communist photographed the socialite.,Was the metal pounded by the worker?,No,first,three,Passive,implausible
x6354,820921905858890967279026317142 + 266807178948575579840386591888 = x6354,1087729084807466547119412909030,11824,The worker was pounded by the metal and the arbitrator cursed the delivery after the communist photographed the socialite.,Was the metal pounded by the worker?,No,first,three,Passive,implausible
x6355,451649442432144537099158468687 + 713139844835975150236394519046 = x6355,1164789287268119687335552987733,11824,The worker was pounded by the metal and the arbitrator cursed the delivery after the communist photographed the socialite.,Was the metal pounded by the worker?,No,first,three,Passive,implausible
x6357,298416750556159832074667876390 + 482543686812281364231093513393 = x6357,780960437368441196305761389783,11825,The factory was produced by the smartphones but the optometrist challenged the blonde and the midwife offended the spy.,Were the smartphones produced by the factory?,No,first,three,Passive,implausible
x6358,193870855811967140883178467543 + 518354575639047606017922163402 = x6358,712225431451014746901100630945,11825,The factory was produced by the smartphones but the optometrist challenged the blonde and the midwife offended the spy.,Were the smartphones produced by the factory?,No,first,three,Passive,implausible
x6359,294615608437569755393334551249 + 703776901936658888377513947376 = x6359,998392510374228643770848498625,11825,The factory was produced by the smartphones but the optometrist challenged the blonde and the midwife offended the spy.,Were the smartphones produced by the factory?,No,first,three,Passive,implausible
x6361,470504078336481919975815902291 + 418669308163982959119381770432 = x6361,889173386500464879095197672723,11826,The soldiers were protected by the building but the commoner vexed the zealot when the mariner quoted the wrestler.,Was the building protected by the soldiers?,No,first,three,Passive,implausible
x6362,878120059142370917345759836972 + 762303671210596649465895255262 = x6362,1640423730352967566811655092234,11826,The soldiers were protected by the building but the commoner vexed the zealot when the mariner quoted the wrestler.,Was the building protected by the soldiers?,No,first,three,Passive,implausible
x6363,940230548283111897064838641188 + 372724201341567688219696625540 = x6363,1312954749624679585284535266728,11826,The soldiers were protected by the building but the commoner vexed the zealot when the mariner quoted the wrestler.,Was the building protected by the soldiers?,No,first,three,Passive,implausible
x6365,727634017006806270625418712706 + 229616762620932861682996427539 = x6365,957250779627739132308415140245,11827,The boxer was punched by the locker but the ranger sighted the sorcerer because the landlady signaled the herder.,Was the locker punched by the boxer?,No,first,three,Passive,implausible
x6366,635618679327388317469756321118 + 474158664631662838886087350127 = x6366,1109777343959051156355843671245,11827,The boxer was punched by the locker but the ranger sighted the sorcerer because the landlady signaled the herder.,Was the locker punched by the boxer?,No,first,three,Passive,implausible
x6367,240792832913272413131463497589 + 189989762162143129948402351875 = x6367,430782595075415543079865849464,11827,The boxer was punched by the locker but the ranger sighted the sorcerer because the landlady signaled the herder.,Was the locker punched by the boxer?,No,first,three,Passive,implausible
x6369,147633421371764315366958007675 + 716113199105973798780164843658 = x6369,863746620477738114147122851333,11828,The student was rescued by the kid but the beautician choked the physicist after the maverick disparaged the dramatist.,Was the kid rescued by the student?,No,first,three,Passive,implausible
x6370,975827974508834768605479161222 + 384289396943082211755382661231 = x6370,1360117371451916980360861822453,11828,The student was rescued by the kid but the beautician choked the physicist after the maverick disparaged the dramatist.,Was the kid rescued by the student?,No,first,three,Passive,implausible
x6371,770013625714049956103302319452 + 694968533586921584784366750631 = x6371,1464982159300971540887669070083,11828,The student was rescued by the kid but the beautician choked the physicist after the maverick disparaged the dramatist.,Was the kid rescued by the student?,No,first,three,Passive,implausible
x6373,715295162237081406829105020670 + 353778781920351011045462932746 = x6373,1069073944157432417874567953416,11829,The carpenter was sawed by the timber when the wench honored the beautician and the girlfriend distressed the columnist.,Was the timber sawed by the carpenter?,No,first,three,Passive,implausible
x6374,437462171390754088560278897459 + 145254759360616312954289435282 = x6374,582716930751370401514568332741,11829,The carpenter was sawed by the timber when the wench honored the beautician and the girlfriend distressed the columnist.,Was the timber sawed by the carpenter?,No,first,three,Passive,implausible
x6375,165797723838681688058584083143 + 564719066564373444771813372081 = x6375,730516790403055132830397455224,11829,The carpenter was sawed by the timber when the wench honored the beautician and the girlfriend distressed the columnist.,Was the timber sawed by the carpenter?,No,first,three,Passive,implausible
x6377,343128483682403271497419779909 + 818237732837922753766160234629 = x6377,1161366216520326025263580014538,11830,The firefighter was saved by the money when the herder alienated the auditor but the girlfriend approved the higher-ups.,Was the money saved by the firefighter?,No,first,three,Passive,implausible
x6378,555427695726526745158208412637 + 946350648060815527545341926948 = x6378,1501778343787342272703550339585,11830,The firefighter was saved by the money when the herder alienated the auditor but the girlfriend approved the higher-ups.,Was the money saved by the firefighter?,No,first,three,Passive,implausible
x6379,391930241163873771595793792178 + 206449355234350498422108323823 = x6379,598379596398224270017902116001,11830,The firefighter was saved by the money when the herder alienated the auditor but the girlfriend approved the higher-ups.,Was the money saved by the firefighter?,No,first,three,Passive,implausible
x6381,793219539895269002714898588716 + 281858023299088786291110701719 = x6381,1075077563194357789006009290435,11831,The vandals were shattered by the window when the midwife understanded the undergraduate because the yodeler reimbursed the emissary.,Was the window shattered by the vandals?,No,first,three,Passive,implausible
x6382,354237148723137112268737606986 + 391597719021784557790833274217 = x6382,745834867744921670059570881203,11831,The vandals were shattered by the window when the midwife understanded the undergraduate because the yodeler reimbursed the emissary.,Was the window shattered by the vandals?,No,first,three,Passive,implausible
x6383,794224339658169436530141419111 + 783188558614733901355798008406 = x6383,1577412898272903337885939427517,11831,The vandals were shattered by the window when the midwife understanded the undergraduate because the yodeler reimbursed the emissary.,Was the window shattered by the vandals?,No,first,three,Passive,implausible
x6385,335057903311381559087767605931 + 415972464111394238287024140383 = x6385,751030367422775797374791746314,11832,The pirate was slashed by the sail when the bodyguard tickled the communist after the asylum healed the deacon.,Was the sail slashed by the pirate?,No,first,three,Passive,implausible
x6386,563159434896901969258716415789 + 615883443443806674281328171720 = x6386,1179042878340708643540044587509,11832,The pirate was slashed by the sail when the bodyguard tickled the communist after the asylum healed the deacon.,Was the sail slashed by the pirate?,No,first,three,Passive,implausible
x6387,316865916506223069329028683729 + 767921952808511271239629016230 = x6387,1084787869314734340568657699959,11832,The pirate was slashed by the sail when the bodyguard tickled the communist after the asylum healed the deacon.,Was the sail slashed by the pirate?,No,first,three,Passive,implausible
x6389,206307354197369298314882517025 + 743662566110553497001887205338 = x6389,949969920307922795316769722363,11833,The chef was sliced by the tomato because the counterfeiter extoled the optician and the hypnotist bullied the foreigner.,Was the tomato sliced by the chef?,No,first,three,Passive,implausible
x6390,151201484331125760718670811955 + 169070421699375111367150960274 = x6390,320271906030500872085821772229,11833,The chef was sliced by the tomato because the counterfeiter extoled the optician and the hypnotist bullied the foreigner.,Was the tomato sliced by the chef?,No,first,three,Passive,implausible
x6391,425632487139455083898748286572 + 524536234014826128568522251422 = x6391,950168721154281212467270537994,11833,The chef was sliced by the tomato because the counterfeiter extoled the optician and the hypnotist bullied the foreigner.,Was the tomato sliced by the chef?,No,first,three,Passive,implausible
x6393,376218855542610733273257008007 + 142127027869066064852560424678 = x6393,518345883411676798125817432685,11834,The child was smashed by the toy car because the sniper invited the cartographer but the coward ruined the porter.,Was the toy car smashed by the child?,No,first,three,Passive,implausible
x6394,686015136560643469578061850393 + 750828099701247701095423700956 = x6394,1436843236261891170673485551349,11834,The child was smashed by the toy car because the sniper invited the cartographer but the coward ruined the porter.,Was the toy car smashed by the child?,No,first,three,Passive,implausible
x6395,537055781539503584406916279545 + 319707474294068142004971967029 = x6395,856763255833571726411888246574,11834,The child was smashed by the toy car because the sniper invited the cartographer but the coward ruined the porter.,Was the toy car smashed by the child?,No,first,three,Passive,implausible
x6397,306365973408803345612874775409 + 492301619860607406891932083076 = x6397,798667593269410752504806858485,11835,The player was squashed by the ball because the prince haunted the roadworker when the gastroenterologist exposed the realtor.,Was the ball squashed by the player?,No,first,three,Passive,implausible
x6398,124839572349231313954336879849 + 149849496440291480469620067978 = x6398,274689068789522794423956947827,11835,The player was squashed by the ball because the prince haunted the roadworker when the gastroenterologist exposed the realtor.,Was the ball squashed by the player?,No,first,three,Passive,implausible
x6399,258812361912826269064148610866 + 163278523949150572498441291426 = x6399,422090885861976841562589902292,11835,The player was squashed by the ball because the prince haunted the roadworker when the gastroenterologist exposed the realtor.,Was the ball squashed by the player?,No,first,three,Passive,implausible
x6401,103921658848928189706936169037 + 780382354274898324167950543943 = x6401,884304013123826513874886712980,11836,The manager was suggested by the policy because the nominee mollified the cinematographer after the violist soothed the contender.,Was the policy suggested by the manager?,No,first,three,Passive,implausible
x6402,693352505805862153211526193801 + 328105674872433997224352197200 = x6402,1021458180678296150435878391001,11836,The manager was suggested by the policy because the nominee mollified the cinematographer after the violist soothed the contender.,Was the policy suggested by the manager?,No,first,three,Passive,implausible
x6403,632596025530875544758394668327 + 914371757035589802989802883505 = x6403,1546967782566465347748197551832,11836,The manager was suggested by the policy because the nominee mollified the cinematographer after the violist soothed the contender.,Was the policy suggested by the manager?,No,first,three,Passive,implausible
x6405,430337014499897012017975541492 + 859509590365773118035416489595 = x6405,1289846604865670130053392031087,11837,The student was skipped by the party after the bassist understanded the administrator and the telemarketer agitated the ex-wife.,Was the party skipped by the student?,No,first,three,Passive,implausible
x6406,400718282657285914395048895613 + 101344448354471073616520756962 = x6406,502062731011756988011569652575,11837,The student was skipped by the party after the bassist understanded the administrator and the telemarketer agitated the ex-wife.,Was the party skipped by the student?,No,first,three,Passive,implausible
x6407,291966447432582299109912396537 + 624382024927651989978868396903 = x6407,916348472360234289088780793440,11837,The student was skipped by the party after the bassist understanded the administrator and the telemarketer agitated the ex-wife.,Was the party skipped by the student?,No,first,three,Passive,implausible
x6409,397735069417699294387896787099 + 381163154097490908756354619508 = x6409,778898223515190203144251406607,11838,The artist was touched by the canvas after the patent affronted the husband but the understudy confronted the mayor.,Was the canvas touched by the artist?,No,first,three,Passive,implausible
x6410,918006046994915321026290738807 + 946630808601843853194203021488 = x6410,1864636855596759174220493760295,11838,The artist was touched by the canvas after the patent affronted the husband but the understudy confronted the mayor.,Was the canvas touched by the artist?,No,first,three,Passive,implausible
x6411,671464355673273565761482716617 + 828914329495471313586441204310 = x6411,1500378685168744879347923920927,11838,The artist was touched by the canvas after the patent affronted the husband but the understudy confronted the mayor.,Was the canvas touched by the artist?,No,first,three,Passive,implausible
x6413,151477442221659912880751629009 + 995786240152704049753764689055 = x6413,1147263682374363962634516318064,11839,The chef was used by the blender after the storyteller invoiced the agnostic because the trespasser deceived the russian.,Was the blender used by the chef?,No,first,three,Passive,implausible
x6414,857052204540075323311186242013 + 924970152606299550036623507864 = x6414,1782022357146374873347809749877,11839,The chef was used by the blender after the storyteller invoiced the agnostic because the trespasser deceived the russian.,Was the blender used by the chef?,No,first,three,Passive,implausible
x6415,930572742860940205367965670075 + 821552680279301505877733171204 = x6415,1752125423140241711245698841279,11839,The chef was used by the blender after the storyteller invoiced the agnostic because the trespasser deceived the russian.,Was the blender used by the chef?,No,first,three,Passive,implausible
x6417,686591134553239827973225515667 + 958146889332142529868344146390 = x6417,1644738023885382357841569662057,11840,The person was wasted by the ricity after the maverick choked the bassist when the healer extoled the postdoc.,Was the electricity wasted by the person?,No,first,three,Passive,implausible
x6418,526453691882948197217634614794 + 608310183804123705829457271835 = x6418,1134763875687071903047091886629,11840,The person was wasted by the ricity after the maverick choked the bassist when the healer extoled the postdoc.,Was the electricity wasted by the person?,No,first,three,Passive,implausible
x6419,512262445117838856244388210783 + 395588112818129992431230604401 = x6419,907850557935968848675618815184,11840,The person was wasted by the ricity after the maverick choked the bassist when the healer extoled the postdoc.,Was the electricity wasted by the person?,No,first,three,Passive,implausible
x6421,122489572056520784098478179837 + 383595284809960631124344013117 = x6421,506084856866481415222822192954,11841,The patriot hounded the astronaut and the manager allocated the employees the tasks but the camper begrudged the matador.,Did the manager allocate the tasks the employees?,No,second,three,DoubleObjectConstruction,plausible
x6422,845246106110372386033950352098 + 334497453053398197785025913350 = x6422,1179743559163770583818976265448,11841,The patriot hounded the astronaut and the manager allocated the employees the tasks but the camper begrudged the matador.,Did the manager allocate the tasks the employees?,No,second,three,DoubleObjectConstruction,plausible
x6423,157444470808003874200570784640 + 510258750461807848507717367916 = x6423,667703221269811722708288152556,11841,The patriot hounded the astronaut and the manager allocated the employees the tasks but the camper begrudged the matador.,Did the manager allocate the tasks the employees?,No,second,three,DoubleObjectConstruction,plausible
x6425,955283977753949532523847106765 + 424419714022283380893112988631 = x6425,1379703691776232913416960095396,11842,The lyricist faced the ranger and the lady assigned the assistant the project when the toymaker isolated the tenor.,Did the lady assign the project the assistant?,No,second,three,DoubleObjectConstruction,plausible
x6426,838470015276146061264505241539 + 213074900612534027693095893857 = x6426,1051544915888680088957601135396,11842,The lyricist faced the ranger and the lady assigned the assistant the project when the toymaker isolated the tenor.,Did the lady assign the project the assistant?,No,second,three,DoubleObjectConstruction,plausible
x6427,117232641423244504267695998100 + 346049318556464207726608474582 = x6427,463281959979708711994304472682,11842,The lyricist faced the ranger and the lady assigned the assistant the project when the toymaker isolated the tenor.,Did the lady assign the project the assistant?,No,second,three,DoubleObjectConstruction,plausible
x6429,127417338177630485750807677686 + 127211512270757476649079661563 = x6429,254628850448387962399887339249,11843,The leper contradicted the american and the committee awarded the athlete the trophy because the plaintiff exposed the composer.,Did the committee award the trophy the athlete?,No,second,three,DoubleObjectConstruction,plausible
x6430,133617237538290350475008532550 + 647892723014568770368994219209 = x6430,781509960552859120844002751759,11843,The leper contradicted the american and the committee awarded the athlete the trophy because the plaintiff exposed the composer.,Did the committee award the trophy the athlete?,No,second,three,DoubleObjectConstruction,plausible
x6431,293363060784764082823009656767 + 319927071111968162145671728487 = x6431,613290131896732244968681385254,11843,The leper contradicted the american and the committee awarded the athlete the trophy because the plaintiff exposed the composer.,Did the committee award the trophy the athlete?,No,second,three,DoubleObjectConstruction,plausible
x6433,789445352090250092782011189549 + 828379646329690894667591612763 = x6433,1617824998419940987449602802312,11844,The paymaster dazzled the prosecutor and the boy brought the friend the souvenir after the newcomer entertained the archivist.,Did the boy bring the souvenir the friend?,No,second,three,DoubleObjectConstruction,plausible
x6434,401332662430740760262484508896 + 659237857920911075523204743018 = x6434,1060570520351651835785689251914,11844,The paymaster dazzled the prosecutor and the boy brought the friend the souvenir after the newcomer entertained the archivist.,Did the boy bring the souvenir the friend?,No,second,three,DoubleObjectConstruction,plausible
x6435,670718017578004241176866693832 + 562666963159059283052890321648 = x6435,1233384980737063524229757015480,11844,The paymaster dazzled the prosecutor and the boy brought the friend the souvenir after the newcomer entertained the archivist.,Did the boy bring the souvenir the friend?,No,second,three,DoubleObjectConstruction,plausible
x6437,225529121075527605667058668049 + 600808296211590758266407010317 = x6437,826337417287118363933465678366,11845,The patent misleaded the culprit but the colleague emailed the team the agenda and the delinquent respected the pole.,Did the colleague email the agenda the team?,No,second,three,DoubleObjectConstruction,plausible
x6438,129231848744685242776391181401 + 599311570139180111920953941264 = x6438,728543418883865354697345122665,11845,The patent misleaded the culprit but the colleague emailed the team the agenda and the delinquent respected the pole.,Did the colleague email the agenda the team?,No,second,three,DoubleObjectConstruction,plausible
x6439,704318574253109816898456714452 + 266453807267085455019866733797 = x6439,970772381520195271918323448249,11845,The patent misleaded the culprit but the colleague emailed the team the agenda and the delinquent respected the pole.,Did the colleague email the agenda the team?,No,second,three,DoubleObjectConstruction,plausible
x6441,350315483143123505024984967719 + 833406000139212028715980914567 = x6441,1183721483282335533740965882286,11846,The cinematographer framed the storyteller but the company extended the client the extension when the commissioner heared the cobbler.,Did the company extend the extension the client?,No,second,three,DoubleObjectConstruction,plausible
x6442,774121988640836740814411804575 + 465725879375727908885279435802 = x6442,1239847868016564649699691240377,11846,The cinematographer framed the storyteller but the company extended the client the extension when the commissioner heared the cobbler.,Did the company extend the extension the client?,No,second,three,DoubleObjectConstruction,plausible
x6443,535606322831315868999713003236 + 367744358571121286207909157582 = x6443,903350681402437155207622160818,11846,The cinematographer framed the storyteller but the company extended the client the extension when the commissioner heared the cobbler.,Did the company extend the extension the client?,No,second,three,DoubleObjectConstruction,plausible
x6445,899806021969105378880496257873 + 816760315552285338259867024083 = x6445,1716566337521390717140363281956,11847,The chaplain investigated the professor but the secretary faxed the supervisor the document because the invader reassured the suspect.,Did the secretary fax the document the supervisor?,No,second,three,DoubleObjectConstruction,plausible
x6446,245943777438501705379903192174 + 305450049916447419975812944516 = x6446,551393827354949125355716136690,11847,The chaplain investigated the professor but the secretary faxed the supervisor the document because the invader reassured the suspect.,Did the secretary fax the document the supervisor?,No,second,three,DoubleObjectConstruction,plausible
x6447,438188371316657617995837573569 + 374212651726779012821294285152 = x6447,812401023043436630817131858721,11847,The chaplain investigated the professor but the secretary faxed the supervisor the document because the invader reassured the suspect.,Did the secretary fax the document the supervisor?,No,second,three,DoubleObjectConstruction,plausible
x6449,458454449409280762145650360679 + 935836448792998755878980525274 = x6449,1394290898202279518024630885953,11848,The sophomore flustered the miser but the student fed the ducks the meal after the donor contradicted the consultant.,Did the student feed the meal the ducks?,No,second,three,DoubleObjectConstruction,plausible
x6450,553044621476039252623298471648 + 950461455984900223879785912298 = x6450,1503506077460939476503084383946,11848,The sophomore flustered the miser but the student fed the ducks the meal after the donor contradicted the consultant.,Did the student feed the meal the ducks?,No,second,three,DoubleObjectConstruction,plausible
x6451,795298700688785561883427845487 + 532721558349236263110741174801 = x6451,1328020259038021824994169020288,11848,The sophomore flustered the miser but the student fed the ducks the meal after the donor contradicted the consultant.,Did the student feed the meal the ducks?,No,second,three,DoubleObjectConstruction,plausible
x6453,404554244583313301249353083449 + 306921994974144460509742538635 = x6453,711476239557457761759095622084,11849,The valet squeezed the excavator when the coworker forwarded the client the email and the hotelier tested the midfielder.,Did the coworker forward the email the client?,No,second,three,DoubleObjectConstruction,plausible
x6454,450572530423259103891762557260 + 141047759884370633953039100197 = x6454,591620290307629737844801657457,11849,The valet squeezed the excavator when the coworker forwarded the client the email and the hotelier tested the midfielder.,Did the coworker forward the email the client?,No,second,three,DoubleObjectConstruction,plausible
x6455,552103376086621540450633049869 + 479721056500143530380754783215 = x6455,1031824432586765070831387833084,11849,The valet squeezed the excavator when the coworker forwarded the client the email and the hotelier tested the midfielder.,Did the coworker forward the email the client?,No,second,three,DoubleObjectConstruction,plausible
x6457,664376534838841334573348538903 + 540715071292247260268345648949 = x6457,1205091606131088594841694187852,11850,The clown presented the gallery when the employee gave the sister the book but the user watched the physiologist.,Did the employee give the book the sister?,No,second,three,DoubleObjectConstruction,plausible
x6458,843892018749419103764840501439 + 351953598229857469733750268983 = x6458,1195845616979276573498590770422,11850,The clown presented the gallery when the employee gave the sister the book but the user watched the physiologist.,Did the employee give the book the sister?,No,second,three,DoubleObjectConstruction,plausible
x6459,355491295592927942718623928522 + 539938700465582328578904468552 = x6459,895429996058510271297528397074,11850,The clown presented the gallery when the employee gave the sister the book but the user watched the physiologist.,Did the employee give the book the sister?,No,second,three,DoubleObjectConstruction,plausible
x6461,620972473814737606678206929857 + 150117203912534340351135166307 = x6461,771089677727271947029342096164,11851,The watchman aggravated the trooper when the foundation granted the organization the funding because the feminist repulsed the churchgoer.,Did the foundation grant the funding the organization?,No,second,three,DoubleObjectConstruction,plausible
x6462,959044902081867420854691244165 + 280753097573172475913195663180 = x6462,1239797999655039896767886907345,11851,The watchman aggravated the trooper when the foundation granted the organization the funding because the feminist repulsed the churchgoer.,Did the foundation grant the funding the organization?,No,second,three,DoubleObjectConstruction,plausible
x6463,388669355267606569952724559502 + 993960020831407525183920736301 = x6463,1382629376099014095136645295803,11851,The watchman aggravated the trooper when the foundation granted the organization the funding because the feminist repulsed the churchgoer.,Did the foundation grant the funding the organization?,No,second,three,DoubleObjectConstruction,plausible
x6465,194085276007983197887217164661 + 391084257567784286450857837046 = x6465,585169533575767484338075001707,11852,The lecturer forgived the fieldworker when the waiter handed the customer the menu after the newswoman lashed the hiker.,Did the waiter hand the menu the customer?,No,second,three,DoubleObjectConstruction,plausible
x6466,131373844389303101865431257568 + 932867155152100718195839959388 = x6466,1064240999541403820061271216956,11852,The lecturer forgived the fieldworker when the waiter handed the customer the menu after the newswoman lashed the hiker.,Did the waiter hand the menu the customer?,No,second,three,DoubleObjectConstruction,plausible
x6467,518948757423484900890648037592 + 551391511394923699209934453074 = x6467,1070340268818408600100582490666,11852,The lecturer forgived the fieldworker when the waiter handed the customer the menu after the newswoman lashed the hiker.,Did the waiter hand the menu the customer?,No,second,three,DoubleObjectConstruction,plausible
x6469,403251721364270387120319444318 + 452934978130766954518325593411 = x6469,856186699495037341638645037729,11853,The rancher provoked the envoy because the teacher hauled the friend the groceries and the emperor beged the coroner.,Did the teacher haul the groceries the friend?,No,second,three,DoubleObjectConstruction,plausible
x6470,277441198868806015228791348593 + 736104359740977873212342687319 = x6470,1013545558609783888441134035912,11853,The rancher provoked the envoy because the teacher hauled the friend the groceries and the emperor beged the coroner.,Did the teacher haul the groceries the friend?,No,second,three,DoubleObjectConstruction,plausible
x6471,882479794493236325617956419568 + 454364206920541675677631767563 = x6471,1336844001413778001295588187131,11853,The rancher provoked the envoy because the teacher hauled the friend the groceries and the emperor beged the coroner.,Did the teacher haul the groceries the friend?,No,second,three,DoubleObjectConstruction,plausible
x6473,431140468710560129354239411755 + 129754341938487313651177459035 = x6473,560894810649047443005416870790,11854,The hypochondriac misleaded the passenger because the government issued the citizens the cards but the mode healed the watchman.,Did the government issue the cards the citizens?,No,second,three,DoubleObjectConstruction,plausible
x6474,174559567230936589064678273011 + 945969445962552155916653450424 = x6474,1120529013193488744981331723435,11854,The hypochondriac misleaded the passenger because the government issued the citizens the cards but the mode healed the watchman.,Did the government issue the cards the citizens?,No,second,three,DoubleObjectConstruction,plausible
x6475,270062517554641634096055652704 + 937427171820633290217714012231 = x6475,1207489689375274924313769664935,11854,The hypochondriac misleaded the passenger because the government issued the citizens the cards but the mode healed the watchman.,Did the government issue the cards the citizens?,No,second,three,DoubleObjectConstruction,plausible
x6477,156874914247927017693827296185 + 147410122874494009585014418140 = x6477,304285037122421027278841714325,11855,The upholsterer observed the zealot because the man lent the neighbor the ladder when the mayor isolated the taxi-driver.,Did the man lend the ladder the neighbor?,No,second,three,DoubleObjectConstruction,plausible
x6478,273144194981691699323051468819 + 789719360453227474954240528569 = x6478,1062863555434919174277291997388,11855,The upholsterer observed the zealot because the man lent the neighbor the ladder when the mayor isolated the taxi-driver.,Did the man lend the ladder the neighbor?,No,second,three,DoubleObjectConstruction,plausible
x6479,283533653448707053979121705192 + 953755716227836140364116032622 = x6479,1237289369676543194343237737814,11855,The upholsterer observed the zealot because the man lent the neighbor the ladder when the mayor isolated the taxi-driver.,Did the man lend the ladder the neighbor?,No,second,three,DoubleObjectConstruction,plausible
x6481,611266531028223555255633734448 + 407596171694512339080933748142 = x6481,1018862702722735894336567482590,11856,The shepherd alienated the girlfriend because the landlord leased the tenant the apartment after the jockey reassured the heretic.,Did the landlord lease the apartment the tenant?,No,second,three,DoubleObjectConstruction,plausible
x6482,741106327283679729324017753754 + 382148344744343097961250841197 = x6482,1123254672028022827285268594951,11856,The shepherd alienated the girlfriend because the landlord leased the tenant the apartment after the jockey reassured the heretic.,Did the landlord lease the apartment the tenant?,No,second,three,DoubleObjectConstruction,plausible
x6483,420007427281770148509114219893 + 233794000578294617483799199602 = x6483,653801427860064765992913419495,11856,The shepherd alienated the girlfriend because the landlord leased the tenant the apartment after the jockey reassured the heretic.,Did the landlord lease the apartment the tenant?,No,second,three,DoubleObjectConstruction,plausible
x6485,231198788310055865867777917737 + 295666926037144145143875429163 = x6485,526865714347200011011653346900,11857,The obstetrician startled the millionnaire after the worker left the colleague the note and the proctor shamed the photographer.,Did the worker leave the note the colleague?,No,second,three,DoubleObjectConstruction,plausible
x6486,676732168047656677505104101693 + 362734413254661845816701527756 = x6486,1039466581302318523321805629449,11857,The obstetrician startled the millionnaire after the worker left the colleague the note and the proctor shamed the photographer.,Did the worker leave the note the colleague?,No,second,three,DoubleObjectConstruction,plausible
x6487,764830437738125720617589534722 + 161767539893810179601879581884 = x6487,926597977631935900219469116606,11857,The obstetrician startled the millionnaire after the worker left the colleague the note and the proctor shamed the photographer.,Did the worker leave the note the colleague?,No,second,three,DoubleObjectConstruction,plausible
x6489,249683894597211378561622191363 + 644458128168080693463536772892 = x6489,894142022765292072025158964255,11858,The publisher remembered the cinematographer after the friend loaned the guy the laptop but the chief cited the pollster.,Did the friend loan the laptop the guy?,No,second,three,DoubleObjectConstruction,plausible
x6490,846895538278240601631595305963 + 925930858102312065058979657504 = x6490,1772826396380552666690574963467,11858,The publisher remembered the cinematographer after the friend loaned the guy the laptop but the chief cited the pollster.,Did the friend loan the laptop the guy?,No,second,three,DoubleObjectConstruction,plausible
x6491,378965322657442706220830819544 + 914833198997076600932232796994 = x6491,1293798521654519307153063616538,11858,The publisher remembered the cinematographer after the friend loaned the guy the laptop but the chief cited the pollster.,Did the friend loan the laptop the guy?,No,second,three,DoubleObjectConstruction,plausible
x6493,637670760644437001032872467476 + 177384460950914743877022946287 = x6493,815055221595351744909895413763,11859,The entertainer faced the art after the postman mailed the recipient the package because the programmer challenged the geophysicist.,Did the postman mail the package the recipient?,No,second,three,DoubleObjectConstruction,plausible
x6494,328943117438062176899159098611 + 367003053169842085884725949064 = x6494,695946170607904262783885047675,11859,The entertainer faced the art after the postman mailed the recipient the package because the programmer challenged the geophysicist.,Did the postman mail the package the recipient?,No,second,three,DoubleObjectConstruction,plausible
x6495,132914396756647458232126738986 + 274426374590306322819520850277 = x6495,407340771346953781051647589263,11859,The entertainer faced the art after the postman mailed the recipient the package because the programmer challenged the geophysicist.,Did the postman mail the package the recipient?,No,second,three,DoubleObjectConstruction,plausible
x6497,681110381082560641611011684976 + 733001943877049180261204781967 = x6497,1414112324959609821872216466943,11860,The benefactor isolated the chief after the clark offered the customer the discount when the emperor lauded the helper.,Did the clerk offer the discount the customer?,No,second,three,DoubleObjectConstruction,plausible
x6498,717150900769263745800092988157 + 993611479912117782864927380128 = x6498,1710762380681381528665020368285,11860,The benefactor isolated the chief after the clark offered the customer the discount when the emperor lauded the helper.,Did the clerk offer the discount the customer?,No,second,three,DoubleObjectConstruction,plausible
x6499,429870013515650559081737778124 + 481210514235845040267150211594 = x6499,911080527751495599348887989718,11860,The benefactor isolated the chief after the clark offered the customer the discount when the emperor lauded the helper.,Did the clerk offer the discount the customer?,No,second,three,DoubleObjectConstruction,plausible
x6501,932522011507418633035299383207 + 314330355956072189735566848966 = x6501,1246852367463490822770866232173,11861,The administrator offended the fortune-teller and the candidate hounded the saxophonist but the borrower owed the lender the money.,Did the borrower owe the money the lender?,No,third,three,DoubleObjectConstruction,plausible
x6502,260322370243040258462711007614 + 502848628704098956445990546095 = x6502,763170998947139214908701553709,11861,The administrator offended the fortune-teller and the candidate hounded the saxophonist but the borrower owed the lender the money.,Did the borrower owe the money the lender?,No,third,three,DoubleObjectConstruction,plausible
x6503,958401003246017845858932636604 + 700297757908302969373947028805 = x6503,1658698761154320815232879665409,11861,The administrator offended the fortune-teller and the candidate hounded the saxophonist but the borrower owed the lender the money.,Did the borrower owe the money the lender?,No,third,three,DoubleObjectConstruction,plausible
x6505,117230702225047019168764107376 + 967965992908941821345639274498 = x6505,1085196695133988840514403381874,11862,The pole pursued the anesthesiologist and the geographer extoled the auditor when the student passed the teacher the assignment.,Did the student pass the assignment the teacher?,No,third,three,DoubleObjectConstruction,plausible
x6506,794496088316538966350826097318 + 458864532753880657172750483089 = x6506,1253360621070419623523576580407,11862,The pole pursued the anesthesiologist and the geographer extoled the auditor when the student passed the teacher the assignment.,Did the student pass the assignment the teacher?,No,third,three,DoubleObjectConstruction,plausible
