ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
8889,The engineer bothered the error when the parachutist defended the matador and the pianist followed the wrestler.,The 8 engineer + bothered 1 the = error x12533 when 2 the + parachutist 9 defended = the x12534 matador 5 and + the 7 pianist = followed x12535 the 2 wrestler.,Did the engineer bother the error?,Yes,first,three,ExperienerObject,implausible
8890,The patient calmed the music when the rabbi strangled the emissary but the physiologist heared the extremist.,The 4 patient + calmed 3 the = music x12537 when 2 the + rabbi 5 strangled = the x12538 emissary 3 but + the 7 physiologist = heared x12539 the 9 extremist.,Did the patient calm the music?,Yes,first,three,ExperienerObject,implausible
8891,The crowd captivated the performance when the botanist targeted the refugee because the pensioner tailgated the sportscaster.,The 2 crowd + captivated 9 the = performance x12541 when 2 the + botanist 7 targeted = the x12542 refugee 9 because + the 4 pensioner = tailgated x12543 the 1 sportscaster.,Did the crowd captivate the performance?,Yes,first,three,ExperienerObject,implausible
8892,The baby comforted the melody when the striker stuned the courier after the acrobat distressed the millionnaire.,The 6 baby + comforted 2 the = melody x12545 when 2 the + striker 7 stuned = the x12546 courier 5 after + the 9 acrobat = distressed x12547 the 3 millionnaire.,Did the baby comfort the melody?,Yes,first,three,ExperienerObject,implausible
8893,The detective confused the riddle because the dramatist introduced the realtor and the parishioner commended the equestrian.,The 9 detective + confused 9 the = riddle x12549 because 7 the + dramatist 8 introduced = the x12550 realtor 1 and + the 5 parishioner = commended x12551 the 3 equestrian.,Did the detective confuse the riddle?,Yes,first,three,ExperienerObject,implausible
8894,The jury convinced the evidence because the character followed the collaborator but the academic alerted the reverent.,The 2 jury + convinced 7 the = evidence x12553 because 6 the + character 5 followed = the x12554 collaborator 1 but + the 1 academic = alerted x12555 the 2 reverent.,Did the jury convince the evidence?,Yes,first,three,ExperienerObject,implausible
8895,The investor depressed the news because the sophomore dismissed the mutineer when the concierge mystified the gallery.,The 7 investor + depressed 3 the = news x12557 because 2 the + sophomore 8 dismissed = the x12558 mutineer 3 when + the 9 concierge = mystified x12559 the 3 gallery.,Did the investor depress the news?,Yes,first,three,ExperienerObject,implausible
8896,The defendant devastated the verdict because the understudy baffled the reverent after the dog antagonized the poacher.,The 7 defendant + devastated 9 the = verdict x12561 because 7 the + understudy 1 baffled = the x12562 reverent 3 after + the 3 dog = antagonized x12563 the 9 poacher.,Did the defendant devastate the verdict?,Yes,first,three,ExperienerObject,implausible
8897,The supporters disappointed the outcome after the statistician assuaged the pawnbroker and the ceo neglected the countess.,The 8 supporters + disappointed 2 the = outcome x12565 after 1 the + statistician 9 assuaged = the x12566 pawnbroker 8 and + the 7 ceo = neglected x12567 the 3 countess.,Did the supporters disappoint the outcome?,Yes,first,three,ExperienerObject,implausible
8898,The artist discouraged the criticism after the hotelier saluted the warlord but the champion hosted the statistician.,The 5 artist + discouraged 4 the = criticism x12569 after 5 the + hotelier 8 saluted = the x12570 warlord 9 but + the 9 champion = hosted x12571 the 2 statistician.,Did the artist discourage the criticism?,Yes,first,three,ExperienerObject,implausible
8899,The viewer disgusted the scene after the victim placated the cinematographer because the zealot repulsed the realtor.,The 9 viewer + disgusted 3 the = scene x12573 after 4 the + victim 1 placated = the x12574 cinematographer 2 because + the 4 zealot = repulsed x12575 the 4 realtor.,Did the viewer disgust the scene?,Yes,first,three,ExperienerObject,implausible
8900,The sleeper disturbed the alarm after the suspect visited the scavenger when the crusader notified the general.,The 3 sleeper + disturbed 3 the = alarm x12577 after 3 the + suspect 2 visited = the x12578 scavenger 1 when + the 7 crusader = notified x12579 the 1 general.,Did the sleeper disturb the alarm?,Yes,first,three,ExperienerObject,implausible
8901,The soothsayer investigated the hairdresser and the client displeased the decision but the bachelor reassured the vagrant.,The 9 soothsayer + investigated 2 the = hairdresser x12581 and 3 the + client 3 displeased = the x12582 decision 1 but + the 3 bachelor = reassured x12583 the 7 vagrant.,Did the client displease the decision?,Yes,second,three,ExperienerObject,implausible
8902,The wife ignored the thug and the presenter embarrassed the mistake when the trendsetter outraged the caregiver.,The 9 wife + ignored 5 the = thug x12585 and 8 the + presenter 6 embarrassed = the x12586 mistake 2 when + the 1 trendsetter = outraged x12587 the 2 caregiver.,Did the presenter embarrass the mistake?,Yes,second,three,ExperienerObject,implausible
8903,The foreman bemused the optician and the researcher encouraged the results because the barrister tested the storyteller.,The 6 foreman + bemused 7 the = optician x12589 and 8 the + researcher 6 encouraged = the x12590 results 5 because + the 7 barrister = tested x12591 the 4 storyteller.,Did the researcher encourage the results?,Yes,second,three,ExperienerObject,implausible
8904,The sponsor complimented the understudy and the viewers enlightened the documentary after the grandson advised the workaholic.,The 1 sponsor + complimented 7 the = understudy x12593 and 9 the + viewers 2 enlightened = the x12594 documentary 7 after + the 9 grandson = advised x12595 the 2 workaholic.,Did the viewers enlighten the documentary?,Yes,second,three,ExperienerObject,implausible
8905,The weaver aggravated the protagonist but the fans excited the announcement and the quarterback quoted the salesman.,The 9 weaver + aggravated 9 the = protagonist x12597 but 4 the + fans 4 excited = the x12598 announcement 1 and + the 3 quarterback = quoted x12599 the 4 salesman.,Did the fans excite the announcement?,Yes,second,three,ExperienerObject,implausible
8906,The commissioner infuriated the conman but the campers frightened the thunder when the stableman naged the grouch.,The 4 commissioner + infuriated 7 the = conman x12601 but 1 the + campers 7 frightened = the x12602 thunder 3 when + the 8 stableman = naged x12603 the 9 grouch.,Did the campers frighten the thunder?,Yes,second,three,ExperienerObject,implausible
8907,The jester photographed the football but the gamers frustrated the puzzle because the ringleader assuaged the professor.,The 1 jester + photographed 9 the = football x12605 but 1 the + gamers 7 frustrated = the x12606 puzzle 8 because + the 6 ringleader = assuaged x12607 the 9 professor.,Did the gamers frustrate the puzzle?,Yes,second,three,ExperienerObject,implausible
8908,The commoner honored the telemarketer but the investors impressed the demonstration after the percussionist mentioned the informer.,The 9 commoner + honored 6 the = telemarketer x12609 but 5 the + investors 7 impressed = the x12610 demonstration 6 after + the 2 percussionist = mentioned x12611 the 1 informer.,Did the investors impress the demonstration?,Yes,second,three,ExperienerObject,implausible
8909,The goalkeeper cheated the propagandist when the speaker irritated the interruption and the gambler diagnosed the geophysicist.,The 6 goalkeeper + cheated 9 the = propagandist x12613 when 1 the + speaker 9 irritated = the x12614 interruption 8 and + the 7 gambler = diagnosed x12615 the 4 geophysicist.,Did the speaker irritate the interruption?,Yes,second,three,ExperienerObject,implausible
8910,The scout approved the invader when the readers pleased the ending but the spokesman ignored the citizen.,The 6 scout + approved 9 the = invader x12617 when 1 the + readers 7 pleased = the x12618 ending 8 but + the 5 spokesman = ignored x12619 the 6 citizen.,Did the readers please the ending?,Yes,second,three,ExperienerObject,implausible
8911,The miser quized the chaplain when the mathematician puzzled the problem because the jockey isolated the steward.,The 1 miser + quized 1 the = chaplain x12621 when 5 the + mathematician 7 puzzled = the x12622 problem 5 because + the 5 jockey = isolated x12623 the 7 steward.,Did the mathematician puzzle the problem?,Yes,second,three,ExperienerObject,implausible
8912,The thug framed the lyricist when the friends saddened the farewell after the athlete flustered the trendsetter.,The 1 thug + framed 5 the = lyricist x12625 when 1 the + friends 4 saddened = the x12626 farewell 2 after + the 2 athlete = flustered x12627 the 1 trendsetter.,Did the friends sadden the farewell?,Yes,second,three,ExperienerObject,implausible
8913,The kleptomaniac pursued the feminist because the students satisfied the explanation and the bodyguard naged the composer.,The 3 kleptomaniac + pursued 5 the = feminist x12629 because 7 the + students 1 satisfied = the x12630 explanation 4 and + the 9 bodyguard = naged x12631 the 4 composer.,Did the students satisfy the explanation?,Yes,second,three,ExperienerObject,implausible
8914,The gangster cheated the administrator because the recipient surprised the gift but the regular defeated the senior.,The 2 gangster + cheated 5 the = administrator x12633 because 1 the + recipient 2 surprised = the x12634 gift 9 but + the 6 regular = defeated x12635 the 5 senior.,Did the recipient surprise the gift?,Yes,second,three,ExperienerObject,implausible
8915,The nobleman visited the consultant because the community shocked the news when the donor hounded the barrister.,The 7 nobleman + visited 2 the = consultant x12637 because 5 the + community 6 shocked = the x12638 news 9 when + the 9 donor = hounded x12639 the 4 barrister.,Did the community shock the news?,Yes,second,three,ExperienerObject,implausible
8916,The pianist hounded the actuary because the audience terrified the movie after the instrumentalist watched the carrier.,The 9 pianist + hounded 4 the = actuary x12641 because 8 the + audience 4 terrified = the x12642 movie 2 after + the 9 instrumentalist = watched x12643 the 3 carrier.,Did the audience terrify the movie?,Yes,second,three,ExperienerObject,implausible
8917,The planner remembered the dramatist after the sailors threatened the storm and the wholesaler hurted the prosecutor.,The 9 planner + remembered 2 the = dramatist x12645 after 1 the + sailors 4 threatened = the x12646 storm 5 and + the 4 wholesaler = hurted x12647 the 2 prosecutor.,Did the sailors threaten the storm?,Yes,second,three,ExperienerObject,implausible
8918,The feminist beged the signatory after the visitors thrilled the ride but the dog shamed the exporter.,The 7 feminist + beged 9 the = signatory x12649 after 2 the + visitors 1 thrilled = the x12650 ride 9 but + the 7 dog = shamed x12651 the 4 exporter.,Did the visitors thrill the ride?,Yes,second,three,ExperienerObject,implausible
8919,The mercenary poisoned the minister after the regulars upset the change because the optometrist paged the hunter.,The 1 mercenary + poisoned 3 the = minister x12653 after 5 the + regulars 7 upset = the x12654 change 6 because + the 7 optometrist = paged x12655 the 9 hunter.,Did the regulars upset the change?,Yes,second,three,ExperienerObject,implausible
8920,The saxophonist tickled the smith after the doctor worried the symptoms when the drummer spoted the commuter.,The 7 saxophonist + tickled 8 the = smith x12657 after 5 the + doctor 2 worried = the x12658 symptoms 8 when + the 4 drummer = spoted x12659 the 8 commuter.,Did the doctor worry the symptoms?,Yes,second,three,ExperienerObject,implausible
8921,The italian deceived the adjuster and the geneticist avoided the go-between but the student agonized the puzzle.,The 6 italian + deceived 3 the = adjuster x12661 and 9 the + geneticist 2 avoided = the x12662 go-between 7 but + the 4 student = agonized x12663 the 3 puzzle.,Did the student agonize the puzzle?,Yes,third,three,ExperienerObject,implausible
8922,The shoemaker acknowledged the drummer and the protestor challenged the landlady when the magician amazed the illusion.,The 2 shoemaker + acknowledged 1 the = drummer x12665 and 4 the + protestor 8 challenged = the x12666 landlady 7 when + the 8 magician = amazed x12667 the 1 illusion.,Did the magician amaze the illusion?,Yes,third,three,ExperienerObject,implausible
8923,The hero soothed the realtor and the emperor excused the publisher because the comedian amused the joke.,The 7 hero + soothed 3 the = realtor x12669 and 8 the + emperor 9 excused = the x12670 publisher 6 because + the 9 comedian = amused x12671 the 9 joke.,Did the comedian amuse the joke?,Yes,third,three,ExperienerObject,implausible
8924,The mapmaker ridiculed the umpire and the sorcerer isolated the scavenger after the leader angered the decision.,The 9 mapmaker + ridiculed 1 the = umpire x12673 and 6 the + sorcerer 4 isolated = the x12674 scavenger 3 after + the 4 leader = angered x12675 the 4 decision.,Did the leader anger the decision?,Yes,third,three,ExperienerObject,implausible
8925,The editor stuned the upholsterer but the shepherd yelled the pharmacist and the homeowner annoyed the complaint.,The 7 editor + stuned 9 the = upholsterer x12677 but 6 the + shepherd 9 yelled = the x12678 pharmacist 2 and + the 2 homeowner = annoyed x12679 the 5 complaint.,Did the homeowner annoy the complaint?,Yes,third,three,ExperienerObject,implausible
8926,The machinist interviewed the suspect but the undergraduate extoled the steelworker when the activist aroused the speech.,The 5 machinist + interviewed 2 the = suspect x12681 but 8 the + undergraduate 5 extoled = the x12682 steelworker 7 when + the 2 activist = aroused x12683 the 4 speech.,Did the activist arouse the speech?,Yes,third,three,ExperienerObject,implausible
8927,The protestor beged the saxophonist but the oncologist commended the bullfighter because the archaeologist astonished the discovery.,The 6 protestor + beged 4 the = saxophonist x12685 but 6 the + oncologist 1 commended = the x12686 bullfighter 2 because + the 4 archaeologist = astonished x12687 the 4 discovery.,Did the archaeologist astonish the discovery?,Yes,third,three,ExperienerObject,implausible
8928,The optometrist asked the hero but the wizard spooked the organist after the actor bored the monologue.,The 8 optometrist + asked 3 the = hero x12689 but 7 the + wizard 2 spooked = the x12690 organist 2 after + the 5 actor = bored x12691 the 3 monologue.,Did the actor bore the monologue?,Yes,third,three,ExperienerObject,implausible
8929,The mobster maddened the organist when the chiseler charmed the pollster and the beekeeper bothered the buzz.,The 2 mobster + maddened 1 the = organist x12693 when 1 the + chiseler 4 charmed = the x12694 pollster 5 and + the 7 beekeeper = bothered x12695 the 8 buzz.,Did the beekeeper bother the buzz?,Yes,third,three,ExperienerObject,implausible
8930,The bodyguard offended the anesthesiologist when the prince startled the socialite but the sailor calmed the breeze.,The 9 bodyguard + offended 6 the = anesthesiologist x12697 when 4 the + prince 8 startled = the x12698 socialite 3 but + the 6 sailor = calmed x12699 the 4 breeze.,Did the sailor calm the breeze?,Yes,third,three,ExperienerObject,implausible
8931,The stonecutter haunted the canadian when the hotelier observed the juror because the curator captivated the painting.,The 7 stonecutter + haunted 5 the = canadian x12701 when 8 the + hotelier 9 observed = the x12702 juror 5 because + the 7 curator = captivated x12703 the 7 painting.,Did the curator captivate the painting?,Yes,third,three,ExperienerObject,implausible
8932,The protagonist troubled the suspect when the maniac misquoted the nobleman after the child comforted the lullaby.,The 7 protagonist + troubled 1 the = suspect x12705 when 8 the + maniac 9 misquoted = the x12706 nobleman 4 after + the 3 child = comforted x12707 the 7 lullaby.,Did the child comfort the lullaby?,Yes,third,three,ExperienerObject,implausible
8933,The matador related the survivor because the greek noticed the train and the mathematician confused the equation.,The 9 matador + related 1 the = survivor x12709 because 1 the + greek 1 noticed = the x12710 train 5 and + the 1 mathematician = confused x12711 the 9 equation.,Did the mathematician confuse the equation?,Yes,third,three,ExperienerObject,implausible
8934,The finn harassed the publisher because the columnist misleaded the oracle but the philosopher convinced the argument.,The 6 finn + harassed 7 the = publisher x12713 because 2 the + columnist 5 misleaded = the x12714 oracle 1 but + the 3 philosopher = convinced x12715 the 1 argument.,Did the philosopher convince the argument?,Yes,third,three,ExperienerObject,implausible
8935,The wench recognized the bachelor because the trooper suspected the steward when the listener depressed the music.,The 1 wench + recognized 5 the = bachelor x12717 because 3 the + trooper 2 suspected = the x12718 steward 7 when + the 7 listener = depressed x12719 the 3 music.,Did the listener depress the music?,Yes,third,three,ExperienerObject,implausible
8936,The revolutionary escorted the capitalist because the skater sighted the gallery after the writer devastated the critique.,The 8 revolutionary + escorted 4 the = capitalist x12721 because 7 the + skater 9 sighted = the x12722 gallery 4 after + the 8 writer = devastated x12723 the 5 critique.,Did the writer devastate the critique?,Yes,third,three,ExperienerObject,implausible
8937,The merchant cursed the matador after the mapmaker inspired the cabbie and the coach disappointed the result.,The 5 merchant + cursed 3 the = matador x12725 after 4 the + mapmaker 9 inspired = the x12726 cabbie 5 and + the 9 coach = disappointed x12727 the 3 result.,Did the coach disappoint the result?,Yes,third,three,ExperienerObject,implausible
8938,The organist begrudged the saleslady after the asylum visited the gangster but the applicant discouraged the rejection.,The 2 organist + begrudged 9 the = saleslady x12729 after 6 the + asylum 1 visited = the x12730 gangster 6 but + the 6 applicant = discouraged x12731 the 2 rejection.,Did the applicant discourage the rejection?,Yes,third,three,ExperienerObject,implausible
8939,The bricklayer mocked the commuter after the protagonist filmed the stuntman because the environmentalist disgusted the litter.,The 3 bricklayer + mocked 6 the = commuter x12733 after 2 the + protagonist 5 filmed = the x12734 stuntman 9 because + the 3 environmentalist = disgusted x12735 the 2 litter.,Did the environmentalist disgust the litter?,Yes,third,three,ExperienerObject,implausible
8940,The toymaker deprecated the chemist after the grandson inspired the auditor when the researcher disturbed the noise.,The 1 toymaker + deprecated 3 the = chemist x12737 after 4 the + grandson 5 inspired = the x12738 auditor 7 when + the 7 researcher = disturbed x12739 the 8 noise.,Did the researcher disturb the noise?,Yes,third,three,ExperienerObject,implausible
8941,The advocate displeased the verdict and the acupuncturist recognized the miller but the gangster invoiced the appraiser.,The 8 advocate + displeased 5 the = verdict x12741 and 1 the + acupuncturist 6 recognized = the x12742 miller 2 but + the 6 gangster = invoiced x12743 the 6 appraiser.,Did the advocate displease the verdict?,Yes,first,three,ExperienerObject,implausible
8942,The spokesperson embarrassed the blunder and the entertainer deceived the wizard when the revolutionary humiliated the spokesman.,The 7 spokesperson + embarrassed 9 the = blunder x12745 and 5 the + entertainer 9 deceived = the x12746 wizard 7 when + the 1 revolutionary = humiliated x12747 the 6 spokesman.,Did the spokesperson embarrass the blunder?,Yes,first,three,ExperienerObject,implausible
8943,The student encouraged the feedback and the hairdresser pated the realtor because the dog persuaded the mercenary.,The 8 student + encouraged 7 the = feedback x12749 and 9 the + hairdresser 6 pated = the x12750 realtor 3 because + the 3 dog = persuaded x12751 the 7 mercenary.,Did the student encourage the feedback?,Yes,first,three,ExperienerObject,implausible
8944,The scholar enlightened the lecture and the pensioner presented the yardman after the geneticist raved the fortune-teller.,The 3 scholar + enlightened 7 the = lecture x12753 and 6 the + pensioner 8 presented = the x12754 yardman 9 after + the 6 geneticist = raved x12755 the 1 fortune-teller.,Did the scholar enlighten the lecture?,Yes,first,three,ExperienerObject,implausible
8945,The director excited the preview but the weatherman advised the skier and the acrobat scared the protagonist.,The 1 director + excited 9 the = preview x12757 but 5 the + weatherman 4 advised = the x12758 skier 2 and + the 6 acrobat = scared x12759 the 6 protagonist.,Did the director excite the preview?,Yes,first,three,ExperienerObject,implausible
8946,The guard frightened the shadow but the intermediary accused the sharpshooter when the climber faced the skater.,The 9 guard + frightened 5 the = shadow x12761 but 5 the + intermediary 9 accused = the x12762 sharpshooter 1 when + the 7 climber = faced x12763 the 9 skater.,Did the guard frighten the shadow?,Yes,first,three,ExperienerObject,implausible
8947,The player frustrated the game but the entertainer flattered the socialite because the stranger raved the culprit.,The 4 player + frustrated 1 the = game x12765 but 4 the + entertainer 4 flattered = the x12766 socialite 9 because + the 3 stranger = raved x12767 the 3 culprit.,Did the player frustrate the game?,Yes,first,three,ExperienerObject,implausible
8948,The judge impressed the performance but the usher excused the sharpshooter after the bullfighter outraged the homeless.,The 6 judge + impressed 3 the = performance x12769 but 8 the + usher 1 excused = the x12770 sharpshooter 2 after + the 7 bullfighter = outraged x12771 the 9 homeless.,Did the judge impress the performance?,Yes,first,three,ExperienerObject,implausible
8949,The driver irritated the glare when the wife watched the canadian and the husband dismissed the treasurer.,The 4 driver + irritated 4 the = glare x12773 when 9 the + wife 1 watched = the x12774 canadian 3 and + the 1 husband = dismissed x12775 the 6 treasurer.,Did the driver irritate the glare?,Yes,first,three,ExperienerObject,implausible
8950,The chef pleased the flavor when the sharpshooter mortified the newscaster but the newcomer awakened the miser.,The 3 chef + pleased 8 the = flavor x12777 when 9 the + sharpshooter 8 mortified = the x12778 newscaster 8 but + the 9 newcomer = awakened x12779 the 6 miser.,Did the chef please the flavor?,Yes,first,three,ExperienerObject,implausible
8951,The detective puzzled the clue when the merchant understanded the proofreader because the poser enticed the husband.,The 8 detective + puzzled 2 the = clue x12781 when 9 the + merchant 6 understanded = the x12782 proofreader 1 because + the 1 poser = enticed x12783 the 4 husband.,Did the detective puzzle the clue?,Yes,first,three,ExperienerObject,implausible
8952,The audience saddened the ending when the poser flattered the maverick after the hunter dismissed the paymaster.,The 3 audience + saddened 6 the = ending x12785 when 9 the + poser 7 flattered = the x12786 maverick 8 after + the 1 hunter = dismissed x12787 the 4 paymaster.,Did the audience sadden the ending?,Yes,first,three,ExperienerObject,implausible
8953,The diner satisfied the meal because the webmaster bemused the deacon and the spy neglected the telemarketer.,The 4 diner + satisfied 1 the = meal x12789 because 6 the + webmaster 1 bemused = the x12790 deacon 6 and + the 7 spy = neglected x12791 the 2 telemarketer.,Did the diner satisfy the meal?,Yes,first,three,ExperienerObject,implausible
8954,The employee surprised the announcement because the spokeswoman wounded the patron but the running signaled the procrastinator.,The 2 employee + surprised 9 the = announcement x12793 because 6 the + spokeswoman 6 wounded = the x12794 patron 7 but + the 7 running = signaled x12795 the 7 procrastinator.,Did the employee surprise the announcement?,Yes,first,three,ExperienerObject,implausible
8955,The audience shocked the verdict because the miller related the cartographer when the conman cursed the bricklayer.,The 7 audience + shocked 8 the = verdict x12797 because 9 the + miller 5 related = the x12798 cartographer 8 when + the 5 conman = cursed x12799 the 3 bricklayer.,Did the audience shock the verdict?,Yes,first,three,ExperienerObject,implausible
8956,The zookeeper terrified the roar because the accuser antagonized the vagrant after the pacifist yelled the swimmer.,The 9 zookeeper + terrified 5 the = roar x12801 because 7 the + accuser 8 antagonized = the x12802 vagrant 3 after + the 8 pacifist = yelled x12803 the 5 swimmer.,Did the zookeeper terrify the roar?,Yes,first,three,ExperienerObject,implausible
8957,The farmer threatened the cloud after the partner tailgated the kleptomaniac and the lineman forgived the doorman.,The 6 farmer + threatened 1 the = cloud x12805 after 5 the + partner 1 tailgated = the x12806 kleptomaniac 6 and + the 8 lineman = forgived x12807 the 9 doorman.,Did the farmer threaten the cloud?,Yes,first,three,ExperienerObject,implausible
8958,The investor thrilled the news after the plumber buged the gallery but the traditionalist fancied the newswoman.,The 3 investor + thrilled 2 the = news x12809 after 6 the + plumber 5 buged = the x12810 gallery 7 but + the 4 traditionalist = fancied x12811 the 9 newswoman.,Did the investor thrill the news?,Yes,first,three,ExperienerObject,implausible
8959,The technician upset the malfunction after the clown victimized the valet because the midwife challenged the soundman.,The 1 technician + upset 5 the = malfunction x12813 after 6 the + clown 2 victimized = the x12814 valet 4 because + the 6 midwife = challenged x12815 the 1 soundman.,Did the technician upset the malfunction?,Yes,first,three,ExperienerObject,implausible
8960,The captain worried the forecast after the anesthesiologist delighted the accuser when the wife snubed the doorman.,The 4 captain + worried 5 the = forecast x12817 after 1 the + anesthesiologist 6 delighted = the x12818 accuser 1 when + the 9 wife = snubed x12819 the 2 doorman.,Did the captain worry the forecast?,Yes,first,three,ExperienerObject,implausible
11521,The mechanic assembled the engine and the wizard choked the psychologist but the weatherman advised the waitress.,The 2 mechanic + assembled 2 the = engine x12821 and 5 the + wizard 7 choked = the x12822 psychologist 5 but + the 7 weatherman = advised x12823 the 3 waitress.,Did the engine assemble the mechanic?,No,first,three,Transitive,plausible
11522,The tailor bent the wire and the pensioner relieved the typist when the impostor escorted the vagrant.,The 6 tailor + bent 3 the = wire x12825 and 4 the + pensioner 6 relieved = the x12826 typist 3 when + the 5 impostor = escorted x12827 the 3 vagrant.,Did the wire bend the tailor?,No,first,three,Transitive,plausible
11523,The child bit the apple and the kleptomaniac peeved the trumpeter because the infantryman mollified the panhandler.,The 3 child + bit 7 the = apple x12829 and 8 the + kleptomaniac 3 peeved = the x12830 trumpeter 3 because + the 1 infantryman = mollified x12831 the 8 panhandler.,Did the apple bite the child?,No,first,three,Transitive,plausible
11524,The chef blended the ingredients and the sophomore reimbursed the photographer after the bricklayer intrigued the clarinetist.,The 5 chef + blended 6 the = ingredients x12833 and 4 the + sophomore 8 reimbursed = the x12834 photographer 3 after + the 7 bricklayer = intrigued x12835 the 4 clarinetist.,Did the ingredients blend the chef?,No,first,three,Transitive,plausible
11525,The sculptor carved the statue but the mariner defended the bookbinder and the greek begrudged the chancellor.,The 6 sculptor + carved 8 the = statue x12837 but 1 the + mariner 9 defended = the x12838 bookbinder 2 and + the 1 greek = begrudged x12839 the 2 chancellor.,Did the statue carve the sculptor?,No,first,three,Transitive,plausible
11526,The chef chopped the vegetables but the sommelier swindled the solicitor when the playwright mocked the editor.,The 8 chef + chopped 4 the = vegetables x12841 but 8 the + sommelier 9 swindled = the x12842 solicitor 6 when + the 8 playwright = mocked x12843 the 5 editor.,Did the vegetables chop the chef?,No,first,three,Transitive,plausible
11527,The cleaner cleaned the floor but the blonde goaded the heretic because the murderer spoted the brewer.,The 6 cleaner + cleaned 2 the = floor x12845 but 5 the + blonde 6 goaded = the x12846 heretic 1 because + the 3 murderer = spoted x12847 the 8 brewer.,Did the floor clean the cleaner?,No,first,three,Transitive,plausible
11528,The collector collected the stamps but the adjuster awakened the bullfighter after the delivery offended the auditor.,The 1 collector + collected 9 the = stamps x12849 but 1 the + adjuster 6 awakened = the x12850 bullfighter 9 after + the 2 delivery = offended x12851 the 3 auditor.,Did the stamps collect the collector?,No,first,three,Transitive,plausible
11529,The butcher cut the meat when the strategist accused the liberal and the protestor stared the shortstop.,The 8 butcher + cut 5 the = meat x12853 when 5 the + strategist 8 accused = the x12854 liberal 8 and + the 6 protestor = stared x12855 the 7 shortstop.,Did the meat cut the butcher?,No,first,three,Transitive,plausible
11530,The writer described the landscape when the actuary cited the prosecutor but the pathologist encountered the violinist.,The 7 writer + described 7 the = landscape x12857 when 2 the + actuary 5 cited = the x12858 prosecutor 6 but + the 7 pathologist = encountered x12859 the 6 violinist.,Did the landscape describe the writer?,No,first,three,Transitive,plausible
11531,The crew destroyed the building when the sommelier teased the orthopedist because the trendsetter fascinated the yardman.,The 1 crew + destroyed 2 the = building x12861 when 5 the + sommelier 1 teased = the x12862 orthopedist 7 because + the 7 trendsetter = fascinated x12863 the 9 yardman.,Did the building destroy the crew?,No,first,three,Transitive,plausible
11532,The architect designed the house when the murderer recognized the scout after the wholesaler mocked the dealer.,The 7 architect + designed 7 the = house x12865 when 7 the + murderer 8 recognized = the x12866 scout 7 after + the 9 wholesaler = mocked x12867 the 8 dealer.,Did the house design the architect?,No,first,three,Transitive,plausible
11533,The student pushed the cart because the healer neglected the pollster and the englishman faced the traditionalist.,The 4 student + pushed 5 the = cart x12869 because 4 the + healer 9 neglected = the x12870 pollster 6 and + the 7 englishman = faced x12871 the 7 traditionalist.,Did the cart push the student?,No,first,three,Transitive,plausible
11534,The artist drew the portrait because the taxpayer repulsed the dissident but the trespasser nudged the watchmaker.,The 1 artist + drew 6 the = portrait x12873 because 8 the + taxpayer 2 repulsed = the x12874 dissident 5 but + the 5 trespasser = nudged x12875 the 5 watchmaker.,Did the portrait draw the artist?,No,first,three,Transitive,plausible
11535,The teacher memorized the concept because the revolutionary tailgated the housemaid when the asylum fascinated the benefactor.,The 4 teacher + memorized 7 the = concept x12877 because 5 the + revolutionary 9 tailgated = the x12878 housemaid 4 when + the 1 asylum = fascinated x12879 the 7 benefactor.,Did the concept memorize the teacher?,No,first,three,Transitive,plausible
11536,The blacksmith flattened the metal because the runner welcomed the innovator after the censor haunted the signatory.,The 7 blacksmith + flattened 8 the = metal x12881 because 3 the + runner 6 welcomed = the x12882 innovator 3 after + the 5 censor = haunted x12883 the 2 signatory.,Did the metal flatten the blacksmith?,No,first,three,Transitive,plausible
11537,The artist folded the paper after the locksmith pacified the cinematographer and the maniac stuned the backstabber.,The 2 artist + folded 9 the = paper x12885 after 8 the + locksmith 2 pacified = the x12886 cinematographer 5 and + the 5 maniac = stuned x12887 the 4 backstabber.,Did the paper fold the artist?,No,first,three,Transitive,plausible
11538,The carpenter hammered the nail after the cardinal pinched the supplier but the feminist harassed the cheerleader.,The 5 carpenter + hammered 3 the = nail x12889 after 9 the + cardinal 4 pinched = the x12890 supplier 6 but + the 7 feminist = harassed x12891 the 2 cheerleader.,Did the nail hammer the carpenter?,No,first,three,Transitive,plausible
11539,The hacker hacked the system after the bachelor squeezed the manservant because the newswoman deceived the accuser.,The 4 hacker + hacked 1 the = system x12893 after 9 the + bachelor 2 squeezed = the x12894 manservant 2 because + the 4 newswoman = deceived x12895 the 5 accuser.,Did the system hack the hacker?,No,first,three,Transitive,plausible
11540,The boxer hit the wall after the quarterback shamed the parishioner when the umpire buged the petitioner.,The 5 boxer + hit 3 the = wall x12897 after 9 the + quarterback 7 shamed = the x12898 parishioner 8 when + the 4 umpire = buged x12899 the 2 petitioner.,Did the wall hit the boxer?,No,first,three,Transitive,plausible
11541,The liberal invoiced the illustrator and the player kicked the ball but the opponent advised the parishioner.,The 6 liberal + invoiced 5 the = illustrator x12901 and 1 the + player 2 kicked = the x12902 ball 3 but + the 2 opponent = advised x12903 the 4 parishioner.,Did the ball kick the player?,No,second,three,Transitive,plausible
