EquationID,Equation,Result,ItemID,Context,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
x4426,40613 + 41745 + 15576 = x4426,97934,11716,The idea was suggested by the boxer because the mayor beged the swindler after the security addressed the understudy.,Was the boxer suggested by the idea?,No,first,three,Passive,plausible
x4427,89477 + 72534 + 21130 = x4427,183141,11716,The idea was suggested by the boxer because the mayor beged the swindler after the security addressed the understudy.,Was the boxer suggested by the idea?,No,first,three,Passive,plausible
x4429,83764 + 54214 + 98769 = x4429,236747,11717,The class was skipped by the student after the caregiver photographed the composer and the minister fighted the swindler.,Was the student skipped by the class?,No,first,three,Passive,plausible
x4430,40682 + 85065 + 10748 = x4430,136495,11717,The class was skipped by the student after the caregiver photographed the composer and the minister fighted the swindler.,Was the student skipped by the class?,No,first,three,Passive,plausible
x4432,97154 + 13435 + 11191 = x4432,121780,11718,The canvas was touched by the artist after the sentry mortified the webmaster but the skier contradicted the spiritual.,Was the artist touched by the canvas?,No,first,three,Passive,plausible
x4433,95882 + 48057 + 76725 = x4433,220664,11718,The canvas was touched by the artist after the sentry mortified the webmaster but the skier contradicted the spiritual.,Was the artist touched by the canvas?,No,first,three,Passive,plausible
x4435,31839 + 67686 + 39408 = x4435,138933,11719,The knife was used by the chef after the train healed the skater because the mapmaker isolated the botanist.,Was the chef used by the knife?,No,first,three,Passive,plausible
x4436,20715 + 30852 + 75018 = x4436,126585,11719,The knife was used by the chef after the train healed the skater because the mapmaker isolated the botanist.,Was the chef used by the knife?,No,first,three,Passive,plausible
x4438,55048 + 24668 + 24321 = x4438,104037,11720,The water was wasted by the person after the paymaster persuaded the weightlifter when the character accosted the patron.,Was the person wasted by the water?,No,first,three,Passive,plausible
x4439,12018 + 63352 + 20220 = x4439,95590,11720,The water was wasted by the person after the paymaster persuaded the weightlifter when the character accosted the patron.,Was the person wasted by the water?,No,first,three,Passive,plausible
x4441,81823 + 37753 + 23782 = x4441,143358,11721,The heretic tested the typist and the bookshelf was assembled by the carpenter but the petitioner encountered the jeweler.,Was the carpenter assembled by the bookshelf?,No,second,three,Passive,plausible
x4442,41192 + 38794 + 61066 = x4442,141052,11721,The heretic tested the typist and the bookshelf was assembled by the carpenter but the petitioner encountered the jeweler.,Was the carpenter assembled by the bookshelf?,No,second,three,Passive,plausible
x4444,55039 + 94843 + 84979 = x4444,234861,11722,The translator complimented the husband and the mat was bent by the instructor when the shortstop derided the welder.,Was the instructor bent by the mat?,No,second,three,Passive,plausible
x4445,36788 + 70859 + 51555 = x4445,159202,11722,The translator complimented the husband and the mat was bent by the instructor when the shortstop derided the welder.,Was the instructor bent by the mat?,No,second,three,Passive,plausible
x4447,30104 + 10990 + 73341 = x4447,114435,11723,The football mocked the respondent and the chocolate was bitten by the child because the columnist backed the consultant.,Was the child bitten by the chocolate?,No,second,three,Passive,plausible
x4448,86248 + 40182 + 73747 = x4448,200177,11723,The football mocked the respondent and the chocolate was bitten by the child because the columnist backed the consultant.,Was the child bitten by the chocolate?,No,second,three,Passive,plausible
x4450,50025 + 25554 + 43183 = x4450,118762,11724,The pediatrician scorned the healer and the cocktail was blended by the bartender after the lunatic exasperated the bear.,Was the bartender blended by the cocktail?,No,second,three,Passive,plausible
x4451,43781 + 31160 + 14493 = x4451,89434,11724,The pediatrician scorned the healer and the cocktail was blended by the bartender after the lunatic exasperated the bear.,Was the bartender blended by the cocktail?,No,second,three,Passive,plausible
x4453,51055 + 46947 + 70254 = x4453,168256,11725,The ex-wife tickled the proctor but the statue was carved by the girl and the homeless accused the finn.,Was the girl carved by the statue?,No,second,three,Passive,plausible
x4454,14128 + 31228 + 33932 = x4454,79288,11725,The ex-wife tickled the proctor but the statue was carved by the girl and the homeless accused the finn.,Was the girl carved by the statue?,No,second,three,Passive,plausible
x4456,89753 + 83127 + 59718 = x4456,232598,11726,The brewer ignored the watchmaker but the onions were chopped by the chef when the realtor faced the provost.,Was the chef chopped by the onions?,No,second,three,Passive,plausible
x4457,59748 + 42709 + 91779 = x4457,194236,11726,The brewer ignored the watchmaker but the onions were chopped by the chef when the realtor faced the provost.,Was the chef chopped by the onions?,No,second,three,Passive,plausible
x4459,91213 + 11030 + 39440 = x4459,141683,11727,The immigrant blamed the nominee but the windows were cleaned by the cleaner because the toymaker enticed the mayor.,Was the cleaner cleaned by the windows?,No,second,three,Passive,plausible
x4460,66934 + 73330 + 52100 = x4460,192364,11727,The immigrant blamed the nominee but the windows were cleaned by the cleaner because the toymaker enticed the mayor.,Was the cleaner cleaned by the windows?,No,second,three,Passive,plausible
x4462,57845 + 24180 + 78213 = x4462,160238,11728,The despot placated the chaplain but the coins were collected by the collector after the hiker inspired the caterer.,Was the collector collected by the coins?,No,second,three,Passive,plausible
x4463,54849 + 52787 + 97857 = x4463,205493,11728,The despot placated the chaplain but the coins were collected by the collector after the hiker inspired the caterer.,Was the collector collected by the coins?,No,second,three,Passive,plausible
x4465,32812 + 38644 + 78785 = x4465,150241,11729,The signatory affronted the higher-ups when the fabric was cut by the tailor and the auditor seduced the pawnbroker.,Was the tailor cut by the fabric?,No,second,three,Passive,plausible
x4466,49401 + 48889 + 18132 = x4466,116422,11729,The signatory affronted the higher-ups when the fabric was cut by the tailor and the auditor seduced the pawnbroker.,Was the tailor cut by the fabric?,No,second,three,Passive,plausible
x4468,13427 + 64748 + 54275 = x4468,132450,11730,The shepherd tested the optimist when the monument was described by the guide but the goalkeeper smacked the housemaid.,Was the guide described by the monument?,No,second,three,Passive,plausible
x4469,17319 + 53257 + 48429 = x4469,119005,11730,The shepherd tested the optimist when the monument was described by the guide but the goalkeeper smacked the housemaid.,Was the guide described by the monument?,No,second,three,Passive,plausible
x4471,14607 + 34456 + 65166 = x4471,114229,11731,The neurologist awakened the fighter when the building was destroyed by the crew because the dane eyed the ex-wife.,Was the crew destroyed by the building?,No,second,three,Passive,plausible
x4472,90000 + 50945 + 14959 = x4472,155904,11731,The neurologist awakened the fighter when the building was destroyed by the crew because the dane eyed the ex-wife.,Was the crew destroyed by the building?,No,second,three,Passive,plausible
x4474,40138 + 78378 + 22430 = x4474,140946,11732,The american ruined the grandson when the logo was designed by the designer after the pathologist escorted the tramp.,Was the designer designed by the logo?,No,second,three,Passive,plausible
x4475,83345 + 52481 + 92526 = x4475,228352,11732,The american ruined the grandson when the logo was designed by the designer after the pathologist escorted the tramp.,Was the designer designed by the logo?,No,second,three,Passive,plausible
x4477,42590 + 35405 + 46934 = x4477,124929,11733,The nobleman bullied the spokeswoman because the button was pushed by the student and the counterfeiter targeted the finn.,Was the student pushed by the button?,No,second,three,Passive,plausible
x4478,20227 + 22682 + 79451 = x4478,122360,11733,The nobleman bullied the spokeswoman because the button was pushed by the student and the counterfeiter targeted the finn.,Was the student pushed by the button?,No,second,three,Passive,plausible
x4480,40630 + 67067 + 98871 = x4480,206568,11734,The opponent quized the optimist because the landscape was drawn by the artist but the midfielder insulted the leper.,Was the artist drawn by the landscape?,No,second,three,Passive,plausible
x4481,88630 + 24263 + 20648 = x4481,133541,11734,The opponent quized the optimist because the landscape was drawn by the artist but the midfielder insulted the leper.,Was the artist drawn by the landscape?,No,second,three,Passive,plausible
x4483,50510 + 75772 + 41318 = x4483,167600,11735,The atheist naged the gastroenterologist because the lines were memorized by the boy when the screenwriter perplexed the chiseler.,Was the boy memorized by the lines?,No,second,three,Passive,plausible
x4484,11289 + 64808 + 18109 = x4484,94206,11735,The atheist naged the gastroenterologist because the lines were memorized by the boy when the screenwriter perplexed the chiseler.,Was the boy memorized by the lines?,No,second,three,Passive,plausible
x4486,86148 + 32907 + 83790 = x4486,202845,11736,The felon troubled the backstabber because the plate was flattened by the ironworker after the custodian astounded the chaplain.,Was the ironworker flattened by the plate?,No,second,three,Passive,plausible
x4487,67824 + 15311 + 52039 = x4487,135174,11736,The felon troubled the backstabber because the plate was flattened by the ironworker after the custodian astounded the chaplain.,Was the ironworker flattened by the plate?,No,second,three,Passive,plausible
x4489,30554 + 81166 + 28015 = x4489,139735,11737,The mailman tailgated the typesetter after the crane was folded by the artist and the cabinetmaker ignored the interviewer.,Was the artist folded by the crane?,No,second,three,Passive,plausible
x4490,10340 + 41878 + 35722 = x4490,87940,11737,The mailman tailgated the typesetter after the crane was folded by the artist and the cabinetmaker ignored the interviewer.,Was the artist folded by the crane?,No,second,three,Passive,plausible
x4492,34386 + 29818 + 91588 = x4492,155792,11738,The sentry victimized the sophomore after the metal was hammered by the blacksmith but the striker wounded the quarterback.,Was the blacksmith hammered by the metal?,No,second,three,Passive,plausible
x4493,67330 + 14960 + 56265 = x4493,138555,11738,The sentry victimized the sophomore after the metal was hammered by the blacksmith but the striker wounded the quarterback.,Was the blacksmith hammered by the metal?,No,second,three,Passive,plausible
x4495,74494 + 31762 + 36610 = x4495,142866,11739,The restaurateur fascinated the supplier after the computer was hacked by the kid because the skater placated the hotelier.,Was the kid hacked by the computer?,No,second,three,Passive,plausible
x4496,78335 + 59059 + 11292 = x4496,148686,11739,The restaurateur fascinated the supplier after the computer was hacked by the kid because the skater placated the hotelier.,Was the kid hacked by the computer?,No,second,three,Passive,plausible
x4498,13670 + 33174 + 77253 = x4498,124097,11740,The editor exhausted the groom after the bag was hit by the lady when the conductor eyed the skier.,Was the lady hit by the bag?,No,second,three,Passive,plausible
x4499,66563 + 89478 + 13245 = x4499,169286,11740,The editor exhausted the groom after the bag was hit by the lady when the conductor eyed the skier.,Was the lady hit by the bag?,No,second,three,Passive,plausible
x4501,41614 + 77429 + 51589 = x4501,170632,11741,The invader suspected the authorities and the soundman neglected the yardman but the door was kicked by the guy.,Was the guy kicked by the door?,No,third,three,Passive,plausible
x4502,93781 + 43578 + 79086 = x4502,216445,11741,The invader suspected the authorities and the soundman neglected the yardman but the door was kicked by the guy.,Was the guy kicked by the door?,No,third,three,Passive,plausible
x4504,83942 + 68014 + 38227 = x4504,190183,11742,The milkman distressed the russian and the traditionalist enraged the wizard when the door was knocked by the student.,Was the student knocked by the door?,No,third,three,Passive,plausible
x4505,71113 + 86723 + 18272 = x4505,176108,11742,The milkman distressed the russian and the traditionalist enraged the wizard when the door was knocked by the student.,Was the student knocked by the door?,No,third,three,Passive,plausible
x4507,35689 + 88013 + 91061 = x4507,214763,11743,The saxophonist tickled the physiologist and the greek awaited the user because the cake was made by the baker.,Was the baker made by the cake?,No,third,three,Passive,plausible
x4508,58663 + 31256 + 69058 = x4508,158977,11743,The saxophonist tickled the physiologist and the greek awaited the user because the cake was made by the baker.,Was the baker made by the cake?,No,third,three,Passive,plausible
x4510,98640 + 10875 + 16493 = x4510,126008,11744,The wench stuned the psychologist and the caregiver cheated the stenographer after the metal was pounded by the worker.,Was the worker pounded by the metal?,No,third,three,Passive,plausible
x4511,50609 + 54799 + 74188 = x4511,179596,11744,The wench stuned the psychologist and the caregiver cheated the stenographer after the metal was pounded by the worker.,Was the worker pounded by the metal?,No,third,three,Passive,plausible
x4513,79733 + 13719 + 58841 = x4513,152293,11745,The sherpa singed the botanist but the hoodlum awed the citizen and the smartphones were produced by the factory.,Was the factory produced by the smartphones?,No,third,three,Passive,plausible
x4514,44351 + 84802 + 67228 = x4514,196381,11745,The sherpa singed the botanist but the hoodlum awed the citizen and the smartphones were produced by the factory.,Was the factory produced by the smartphones?,No,third,three,Passive,plausible
x4516,89996 + 65633 + 85618 = x4516,241247,11746,The shepherd reassured the manservant but the pacifist flustered the hypnotist when the building was protected by the soldiers.,Were the soldiers protected by the building?,No,third,three,Passive,plausible
x4517,53724 + 84370 + 80309 = x4517,218403,11746,The shepherd reassured the manservant but the pacifist flustered the hypnotist when the building was protected by the soldiers.,Were the soldiers protected by the building?,No,third,three,Passive,plausible
x4519,55991 + 55415 + 48636 = x4519,160042,11747,The socialist recognized the citizen but the fugitive commended the canadian because the locker was punched by the boxer.,Was the boxer punched by the locker?,No,third,three,Passive,plausible
x4520,13275 + 71863 + 28844 = x4520,113982,11747,The socialist recognized the citizen but the fugitive commended the canadian because the locker was punched by the boxer.,Was the boxer punched by the locker?,No,third,three,Passive,plausible
x4522,83178 + 28735 + 26727 = x4522,138640,11748,The grocer plagiarized the organist but the choreographer awaited the commissioner after the kid was rescued by the student.,Was the student rescued by the kid?,No,third,three,Passive,plausible
x4523,39763 + 20468 + 62527 = x4523,122758,11748,The grocer plagiarized the organist but the choreographer awaited the commissioner after the kid was rescued by the student.,Was the student rescued by the kid?,No,third,three,Passive,plausible
x4525,64969 + 33335 + 11141 = x4525,109445,11749,The typesetter humiliated the accuser when the saleslady targeted the wizard and the timber was sawed by the carpenter.,Was the carpenter sawed by the timber?,No,third,three,Passive,plausible
x4526,34424 + 43872 + 44961 = x4526,123257,11749,The typesetter humiliated the accuser when the saleslady targeted the wizard and the timber was sawed by the carpenter.,Was the carpenter sawed by the timber?,No,third,three,Passive,plausible
x4528,51721 + 78601 + 12400 = x4528,142722,11750,The geographer stared the taxi-driver when the hiker agitated the crusader but the money was saved by the firefighter.,Was the firefighter saved by the money?,No,third,three,Passive,plausible
x4529,32844 + 24822 + 83546 = x4529,141212,11750,The geographer stared the taxi-driver when the hiker agitated the crusader but the money was saved by the firefighter.,Was the firefighter saved by the money?,No,third,three,Passive,plausible
x4531,26807 + 68554 + 57146 = x4531,152507,11751,The perpetrator exposed the dog when the commuter accosted the climber because the window was shattered by the vandals.,Were the vandals shattered by the window?,No,third,three,Passive,plausible
x4532,42747 + 91193 + 20106 = x4532,154046,11751,The perpetrator exposed the dog when the commuter accosted the climber because the window was shattered by the vandals.,Were the vandals shattered by the window?,No,third,three,Passive,plausible
x4534,95939 + 26557 + 71782 = x4534,194278,11752,The invader noted the impostor when the zealot insulted the dictator after the sail was slashed by the pirate.,Was the pirate slashed by the sail?,No,third,three,Passive,plausible
x4535,86922 + 82832 + 80601 = x4535,250355,11752,The invader noted the impostor when the zealot insulted the dictator after the sail was slashed by the pirate.,Was the pirate slashed by the sail?,No,third,three,Passive,plausible
x4537,14013 + 61641 + 46268 = x4537,121922,11753,The admiral befuddled the bidder because the heretic pacified the jester and the tomato was sliced by the chef.,Was the chef sliced by the tomato?,No,third,three,Passive,plausible
x4538,65845 + 46279 + 87461 = x4538,199585,11753,The admiral befuddled the bidder because the heretic pacified the jester and the tomato was sliced by the chef.,Was the chef sliced by the tomato?,No,third,three,Passive,plausible
x4540,63045 + 62878 + 32821 = x4540,158744,11754,The informer squeezed the evangelist because the aristocrat goaded the smith but the toy car was smashed by the child.,Was the child smashed by the toy car?,No,third,three,Passive,plausible
x4541,74110 + 13823 + 29088 = x4541,117021,11754,The informer squeezed the evangelist because the aristocrat goaded the smith but the toy car was smashed by the child.,Was the child smashed by the toy car?,No,third,three,Passive,plausible
x4543,43469 + 21823 + 46259 = x4543,111551,11755,The hairstylist suspected the hunter because the wench respected the skier when the ball was squashed by the player.,Was the player squashed by the ball?,No,third,three,Passive,plausible
x4544,86074 + 71051 + 26540 = x4544,183665,11755,The hairstylist suspected the hunter because the wench respected the skier when the ball was squashed by the player.,Was the player squashed by the ball?,No,third,three,Passive,plausible
x4546,88910 + 95112 + 44309 = x4546,228331,11756,The psychopath introduced the wizard because the beautician yelled the geographer after the policy was suggested by the manager.,Was the manager suggested by the policy?,No,third,three,Passive,plausible
x4547,47077 + 86595 + 46716 = x4547,180388,11756,The psychopath introduced the wizard because the beautician yelled the geographer after the policy was suggested by the manager.,Was the manager suggested by the policy?,No,third,three,Passive,plausible
x4549,29298 + 84848 + 63478 = x4549,177624,11757,The trendsetter poked the caregiver after the protagonist healed the choreographer and the party was skipped by the student.,Was the student skipped by the party?,No,third,three,Passive,plausible
x4550,35951 + 73101 + 92607 = x4550,201659,11757,The trendsetter poked the caregiver after the protagonist healed the choreographer and the party was skipped by the student.,Was the student skipped by the party?,No,third,three,Passive,plausible
x4552,34414 + 49127 + 43785 = x4552,127326,11758,The wench ruined the usher after the bride intrigued the valet but the canvas was touched by the artist.,Was the artist touched by the canvas?,No,third,three,Passive,plausible
x4553,13476 + 11804 + 98430 = x4553,123710,11758,The wench ruined the usher after the bride intrigued the valet but the canvas was touched by the artist.,Was the artist touched by the canvas?,No,third,three,Passive,plausible
x4555,61669 + 54122 + 33345 = x4555,149136,11759,The athlete neglected the evangelist after the opportunist jinxed the pastor because the blender was used by the chef.,Was the chef used by the blender?,No,third,three,Passive,plausible
x4556,37839 + 17495 + 73121 = x4556,128455,11759,The athlete neglected the evangelist after the opportunist jinxed the pastor because the blender was used by the chef.,Was the chef used by the blender?,No,third,three,Passive,plausible
x4558,61401 + 42595 + 29216 = x4558,133212,11760,The cartographer betraied the busdriver after the trendsetter alerted the contender when the electricity was wasted by the person.,Was the person wasted by the ricity?,No,third,three,Passive,plausible
x4559,83785 + 80101 + 95891 = x4559,259777,11760,The cartographer betraied the busdriver after the trendsetter alerted the contender when the electricity was wasted by the person.,Was the person wasted by the ricity?,No,third,three,Passive,plausible
x4561,81077 + 99750 + 17730 = x4561,198557,11761,The mechanic was assembled by the engine and the hunter followed the umpire but the suspect defeated the innovator.,Was the engine assembled by the mechanic?,No,first,three,Passive,implausible
x4562,22684 + 39909 + 51943 = x4562,114536,11761,The mechanic was assembled by the engine and the hunter followed the umpire but the suspect defeated the innovator.,Was the engine assembled by the mechanic?,No,first,three,Passive,implausible
x4564,95833 + 76024 + 85875 = x4564,257732,11762,The tailor was bent by the wire and the mason exasperated the storyteller when the neighbor heared the hiker.,Was the wire bent by the tailor?,No,first,three,Passive,implausible
x4565,90594 + 85238 + 23793 = x4565,199625,11762,The tailor was bent by the wire and the mason exasperated the storyteller when the neighbor heared the hiker.,Was the wire bent by the tailor?,No,first,three,Passive,implausible
x4567,88661 + 61180 + 22545 = x4567,172386,11763,The child was bitten by the apple and the pawnbroker perplexed the patent because the golfer evaluated the governor.,Was the apple bitten by the child?,No,first,three,Passive,implausible
x4568,88214 + 68219 + 28212 = x4568,184645,11763,The child was bitten by the apple and the pawnbroker perplexed the patent because the golfer evaluated the governor.,Was the apple bitten by the child?,No,first,three,Passive,implausible
x4570,84919 + 41707 + 50472 = x4570,177098,11764,The chef was blended by the ingredients and the atheist awed the geneticist after the soprano sighted the sportscaster.,Were the ingredients blended by the chef?,No,first,three,Passive,implausible
x4571,24604 + 55173 + 89365 = x4571,169142,11764,The chef was blended by the ingredients and the atheist awed the geneticist after the soprano sighted the sportscaster.,Were the ingredients blended by the chef?,No,first,three,Passive,implausible
x4573,31161 + 78522 + 77637 = x4573,187320,11765,The sculptor was carved by the statue but the fool esteemed the exporter and the storekeeper neglected the realtor.,Was the statue carved by the sculptor?,No,first,three,Passive,implausible
x4574,75258 + 40198 + 51729 = x4574,167185,11765,The sculptor was carved by the statue but the fool esteemed the exporter and the storekeeper neglected the realtor.,Was the statue carved by the sculptor?,No,first,three,Passive,implausible
x4576,74366 + 59667 + 70397 = x4576,204430,11766,The chef was chopped by the vegetables but the milkman honored the ranger when the carrier intrigued the insider.,Were the vegetables chopped by the chef?,No,first,three,Passive,implausible
x4577,85974 + 31454 + 17824 = x4577,135252,11766,The chef was chopped by the vegetables but the milkman honored the ranger when the carrier intrigued the insider.,Were the vegetables chopped by the chef?,No,first,three,Passive,implausible
x4579,81525 + 31363 + 65469 = x4579,178357,11767,The cleaner was cleaned by the floor but the counterfeiter represented the commoner because the figure-skater esteemed the scoundrel.,Was the floor cleaned by the cleaner?,No,first,three,Passive,implausible
x4580,84719 + 36834 + 91506 = x4580,213059,11767,The cleaner was cleaned by the floor but the counterfeiter represented the commoner because the figure-skater esteemed the scoundrel.,Was the floor cleaned by the cleaner?,No,first,three,Passive,implausible
x4582,78508 + 15587 + 37337 = x4582,131432,11768,The collector was collected by the stamps but the goalie haunted the benefactor after the ex-wife bemused the astronaut.,Were the stamps collected by the collector?,No,first,three,Passive,implausible
x4583,61896 + 39439 + 96879 = x4583,198214,11768,The collector was collected by the stamps but the goalie haunted the benefactor after the ex-wife bemused the astronaut.,Were the stamps collected by the collector?,No,first,three,Passive,implausible
x4585,58653 + 86023 + 55269 = x4585,199945,11769,The butcher was cut by the meat when the figure-skater replaced the excavator and the violist wounded the waitress.,Was the meat cut by the butcher?,No,first,three,Passive,implausible
x4586,96810 + 42815 + 33672 = x4586,173297,11769,The butcher was cut by the meat when the figure-skater replaced the excavator and the violist wounded the waitress.,Was the meat cut by the butcher?,No,first,three,Passive,implausible
x4588,35370 + 49610 + 22179 = x4588,107159,11770,The writer was described by the landscape when the minister followed the golfer but the brewer rejected the skier.,Was the landscape described by the writer?,No,first,three,Passive,implausible
x4589,48589 + 72278 + 90106 = x4589,210973,11770,The writer was described by the landscape when the minister followed the golfer but the brewer rejected the skier.,Was the landscape described by the writer?,No,first,three,Passive,implausible
x4591,65453 + 33830 + 35348 = x4591,134631,11771,The crew was destroyed by the building when the italian bemused the courier because the matador followed the townspeople.,Was the building destroyed by the crew?,No,first,three,Passive,implausible
x4592,15195 + 95835 + 55131 = x4592,166161,11771,The crew was destroyed by the building when the italian bemused the courier because the matador followed the townspeople.,Was the building destroyed by the crew?,No,first,three,Passive,implausible
x4594,55758 + 55077 + 56099 = x4594,166934,11772,The architect was designed by the house when the typist swindled the trumpeter after the gallery awed the rival.,Was the house designed by the architect?,No,first,three,Passive,implausible
x4595,92078 + 73666 + 97650 = x4595,263394,11772,The architect was designed by the house when the typist swindled the trumpeter after the gallery awed the rival.,Was the house designed by the architect?,No,first,three,Passive,implausible
x4597,82484 + 79858 + 74882 = x4597,237224,11773,The student was pushed by the cart because the camper troubled the pole and the violist photographed the trustee.,Was the cart pushed by the student?,No,first,three,Passive,implausible
x4598,16669 + 86937 + 50190 = x4598,153796,11773,The student was pushed by the cart because the camper troubled the pole and the violist photographed the trustee.,Was the cart pushed by the student?,No,first,three,Passive,implausible
x4600,17988 + 41627 + 93885 = x4600,153500,11774,The artist was drawn by the portrait because the toymaker stuned the security but the skater placated the cheerleader.,Was the portrait drawn by the artist?,No,first,three,Passive,implausible
x4601,95549 + 41626 + 30864 = x4601,168039,11774,The artist was drawn by the portrait because the toymaker stuned the security but the skater placated the cheerleader.,Was the portrait drawn by the artist?,No,first,three,Passive,implausible
x4603,90937 + 91806 + 35799 = x4603,218542,11775,The teacher was memorized by the concept because the commissioner sighted the fool when the prima_donna approved the orthopedist.,Was the concept memorized by the teacher?,No,first,three,Passive,implausible
x4604,57449 + 87756 + 78196 = x4604,223401,11775,The teacher was memorized by the concept because the commissioner sighted the fool when the prima_donna approved the orthopedist.,Was the concept memorized by the teacher?,No,first,three,Passive,implausible
x4606,33487 + 81163 + 97751 = x4606,212401,11776,The blacksmith was flattened by the metal because the patrolman ruined the branch after the emperor represented the impostor.,Was the metal flattened by the blacksmith?,No,first,three,Passive,implausible
x4607,27882 + 49833 + 15595 = x4607,93310,11776,The blacksmith was flattened by the metal because the patrolman ruined the branch after the emperor represented the impostor.,Was the metal flattened by the blacksmith?,No,first,three,Passive,implausible
x4609,81127 + 88904 + 55008 = x4609,225039,11777,The artist was folded by the paper after the poser paged the jeweler and the acupuncturist deprecated the delivery.,Was the paper folded by the artist?,No,first,three,Passive,implausible
x4610,82530 + 50696 + 89406 = x4610,222632,11777,The artist was folded by the paper after the poser paged the jeweler and the acupuncturist deprecated the delivery.,Was the paper folded by the artist?,No,first,three,Passive,implausible
x4612,15268 + 22765 + 41837 = x4612,79870,11778,The carpenter was hammered by the nail after the swimmer distracted the beautician but the passenger rushed the landlady.,Was the nail hammered by the carpenter?,No,first,three,Passive,implausible
x4613,72115 + 97159 + 38828 = x4613,208102,11778,The carpenter was hammered by the nail after the swimmer distracted the beautician but the passenger rushed the landlady.,Was the nail hammered by the carpenter?,No,first,three,Passive,implausible
x4615,89223 + 29089 + 24235 = x4615,142547,11779,The hacker was hacked by the system after the understudy mentioned the messenger because the lieutenant sighted the hunter.,Was the system hacked by the hacker?,No,first,three,Passive,implausible
x4616,65768 + 15960 + 93271 = x4616,174999,11779,The hacker was hacked by the system after the understudy mentioned the messenger because the lieutenant sighted the hunter.,Was the system hacked by the hacker?,No,first,three,Passive,implausible
x4618,44817 + 18178 + 49828 = x4618,112823,11780,The boxer was hit by the wall after the passenger respected the chaplain when the midfielder infuriated the lecturer.,Was the wall hit by the boxer?,No,first,three,Passive,implausible
x4619,84542 + 43647 + 79521 = x4619,207710,11780,The boxer was hit by the wall after the passenger respected the chaplain when the midfielder infuriated the lecturer.,Was the wall hit by the boxer?,No,first,three,Passive,implausible
x4621,43303 + 82263 + 51692 = x4621,177258,11781,The scout peeved the heiress and the player was kicked by the ball but the mailman harassed the healer.,Was the ball kicked by the player?,No,second,three,Passive,implausible
x4622,27047 + 74124 + 89980 = x4622,191151,11781,The scout peeved the heiress and the player was kicked by the ball but the mailman harassed the healer.,Was the ball kicked by the player?,No,second,three,Passive,implausible
x4624,44608 + 49524 + 67017 = x4624,161149,11782,The psychologist eyed the linguist and the burglar was knocked by the door when the chiseler harassed the petitioner.,Was the door knocked by the burglar?,No,second,three,Passive,implausible
x4625,85206 + 67602 + 90277 = x4625,243085,11782,The psychologist eyed the linguist and the burglar was knocked by the door when the chiseler harassed the petitioner.,Was the door knocked by the burglar?,No,second,three,Passive,implausible
x4627,49863 + 39184 + 70601 = x4627,159648,11783,The prince invited the screenwriter and the baker was made by the bread because the usurper advised the italian.,Was the bread made by the baker?,No,second,three,Passive,implausible
x4628,19262 + 69872 + 71501 = x4628,160635,11783,The prince invited the screenwriter and the baker was made by the bread because the usurper advised the italian.,Was the bread made by the baker?,No,second,three,Passive,implausible
x4630,88016 + 11992 + 48037 = x4630,148045,11784,The professor mystified the chairman and the blacksmith was pounded by the metal after the waitress infected the hippie.,Was the metal pounded by the blacksmith?,No,second,three,Passive,implausible
x4631,69569 + 63224 + 58240 = x4631,191033,11784,The professor mystified the chairman and the blacksmith was pounded by the metal after the waitress infected the hippie.,Was the metal pounded by the blacksmith?,No,second,three,Passive,implausible
x4633,23818 + 14352 + 60287 = x4633,98457,11785,The embalmer naged the pollster but the factory was produced by the cars and the entomologist notified the importer.,Were the cars produced by the factory?,No,second,three,Passive,implausible
x4634,44833 + 86495 + 37093 = x4634,168421,11785,The embalmer naged the pollster but the factory was produced by the cars and the entomologist notified the importer.,Were the cars produced by the factory?,No,second,three,Passive,implausible
x4636,74131 + 37505 + 67784 = x4636,179420,11786,The striker mollified the cheerleader but the man was protected by the environment when the chemist neglected the helper.,Was the environment protected by the man?,No,second,three,Passive,implausible
x4637,59312 + 65099 + 90165 = x4637,214576,11786,The striker mollified the cheerleader but the man was protected by the environment when the chemist neglected the helper.,Was the environment protected by the man?,No,second,three,Passive,implausible
x4639,86289 + 49723 + 40366 = x4639,176378,11787,The commentator sickened the communist but the boxer was punched by the sandbag because the sharpshooter welcomed the socialist.,Was the sandbag punched by the boxer?,No,second,three,Passive,implausible
x4640,84323 + 94194 + 86469 = x4640,264986,11787,The commentator sickened the communist but the boxer was punched by the sandbag because the sharpshooter welcomed the socialist.,Was the sandbag punched by the boxer?,No,second,three,Passive,implausible
x4642,11038 + 68593 + 64307 = x4642,143938,11788,The outsider wounded the sinner but the boy was read by the magazine after the parent rejected the merchant.,Was the magazine read by the boy?,No,second,three,Passive,implausible
x4643,76854 + 17098 + 35573 = x4643,129525,11788,The outsider wounded the sinner but the boy was read by the magazine after the parent rejected the merchant.,Was the magazine read by the boy?,No,second,three,Passive,implausible
x4645,14838 + 35423 + 80623 = x4645,130884,11789,The newcomer exasperated the importer when the carpenter was sawed by the wood and the messenger quoted the clarinetist.,Was the wood sawed by the carpenter?,No,second,three,Passive,implausible
x4646,19932 + 69184 + 84740 = x4646,173856,11789,The newcomer exasperated the importer when the carpenter was sawed by the wood and the messenger quoted the clarinetist.,Was the wood sawed by the carpenter?,No,second,three,Passive,implausible
