ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
8879,The runner applauded the plaintiff after the conman tested the brewer because the malfunction upset the technician.,The 4 runner + applauded 1 the = plaintiff x4813 after 2 the + conman 5 tested = the x4814 brewer 9 because + the 1 malfunction = upset x4815 the 8 technician.,Did the malfunction upset the technician?,Yes,third,three,ExperienerObject,plausible
8880,The missionary overcharged the proctor after the hunter reassured the patrolman when the forecast worried the captain.,The 3 missionary + overcharged 9 the = proctor x4817 after 5 the + hunter 2 reassured = the x4818 patrolman 2 when + the 6 forecast = worried x4819 the 3 captain.,Did the forecast worry the captain?,Yes,third,three,ExperienerObject,plausible
8881,The committee agonized the decision and the englishman mortified the stranger but the psychiatrist followed the spy.,The 7 committee + agonized 9 the = decision x4821 and 7 the + englishman 8 mortified = the x4822 stranger 8 but + the 5 psychiatrist = followed x4823 the 4 spy.,Did the committee agonize the decision?,Yes,first,three,ExperienerObject,implausible
8882,The audience amazed the trick and the yardman hounded the postdoc when the collaborator fancied the pharmacist.,The 4 audience + amazed 6 the = trick x4825 and 1 the + yardman 3 hounded = the x4826 postdoc 5 when + the 5 collaborator = fancied x4827 the 1 pharmacist.,Did the audience amaze the trick?,Yes,first,three,ExperienerObject,implausible
8883,The children amused the cartoon and the parishioner represented the trendsetter because the trustee naged the courier.,The 1 children + amused 7 the = cartoon x4829 and 1 the + parishioner 8 represented = the x4830 trendsetter 9 because + the 8 trustee = naged x4831 the 9 courier.,Did the children amuse the cartoon?,Yes,first,three,ExperienerObject,implausible
8884,The travelers angered the delay and the trumpeter asked the jester after the pawnbroker harassed the encroacher.,The 1 travelers + angered 4 the = delay x4833 and 9 the + trumpeter 6 asked = the x4834 jester 5 after + the 5 pawnbroker = harassed x4835 the 5 encroacher.,Did the travelers anger the delay?,Yes,first,three,ExperienerObject,implausible
8885,The librarian annoyed the noise but the homeless lauded the hitter and the wizard affronted the analyst.,The 1 librarian + annoyed 5 the = noise x4837 but 3 the + homeless 2 lauded = the x4838 hitter 8 and + the 6 wizard = affronted x4839 the 8 analyst.,Did the librarian annoy the noise?,Yes,first,three,ExperienerObject,implausible
8886,The activists aroused the speech but the telemarketer fascinated the roadworker when the instrumentalist replaced the cheerleader.,The 2 activists + aroused 1 the = speech x4841 but 6 the + telemarketer 5 fascinated = the x4842 roadworker 6 when + the 4 instrumentalist = replaced x4843 the 3 cheerleader.,Did the activists arouse the speech?,Yes,first,three,ExperienerObject,implausible
8887,The scientist astonished the revelation but the stableman saluted the miner because the midwife asked the agnostic.,The 5 scientist + astonished 8 the = revelation x4845 but 6 the + stableman 1 saluted = the x4846 miner 7 because + the 1 midwife = asked x4847 the 3 agnostic.,Did the scientist astonish the revelation?,Yes,first,three,ExperienerObject,implausible
8888,The students bored the lecture but the regular troubled the supplier after the lithographer dismissed the hitter.,The 5 students + bored 8 the = lecture x4849 but 6 the + regular 3 troubled = the x4850 supplier 3 after + the 7 lithographer = dismissed x4851 the 5 hitter.,Did the students bore the lecture?,Yes,first,three,ExperienerObject,implausible
8889,The engineer bothered the error when the parachutist defended the matador and the pianist followed the wrestler.,The 1 engineer + bothered 4 the = error x4853 when 8 the + parachutist 3 defended = the x4854 matador 9 and + the 9 pianist = followed x4855 the 9 wrestler.,Did the engineer bother the error?,Yes,first,three,ExperienerObject,implausible
8890,The patient calmed the music when the rabbi strangled the emissary but the physiologist heared the extremist.,The 4 patient + calmed 3 the = music x4857 when 1 the + rabbi 3 strangled = the x4858 emissary 8 but + the 7 physiologist = heared x4859 the 7 extremist.,Did the patient calm the music?,Yes,first,three,ExperienerObject,implausible
8891,The crowd captivated the performance when the botanist targeted the refugee because the pensioner tailgated the sportscaster.,The 5 crowd + captivated 6 the = performance x4861 when 1 the + botanist 3 targeted = the x4862 refugee 6 because + the 9 pensioner = tailgated x4863 the 7 sportscaster.,Did the crowd captivate the performance?,Yes,first,three,ExperienerObject,implausible
8892,The baby comforted the melody when the striker stuned the courier after the acrobat distressed the millionnaire.,The 2 baby + comforted 7 the = melody x4865 when 3 the + striker 8 stuned = the x4866 courier 2 after + the 4 acrobat = distressed x4867 the 7 millionnaire.,Did the baby comfort the melody?,Yes,first,three,ExperienerObject,implausible
8893,The detective confused the riddle because the dramatist introduced the realtor and the parishioner commended the equestrian.,The 4 detective + confused 3 the = riddle x4869 because 5 the + dramatist 9 introduced = the x4870 realtor 6 and + the 4 parishioner = commended x4871 the 7 equestrian.,Did the detective confuse the riddle?,Yes,first,three,ExperienerObject,implausible
8894,The jury convinced the evidence because the character followed the collaborator but the academic alerted the reverent.,The 1 jury + convinced 8 the = evidence x4873 because 2 the + character 7 followed = the x4874 collaborator 5 but + the 2 academic = alerted x4875 the 5 reverent.,Did the jury convince the evidence?,Yes,first,three,ExperienerObject,implausible
8895,The investor depressed the news because the sophomore dismissed the mutineer when the concierge mystified the gallery.,The 4 investor + depressed 4 the = news x4877 because 6 the + sophomore 5 dismissed = the x4878 mutineer 2 when + the 2 concierge = mystified x4879 the 1 gallery.,Did the investor depress the news?,Yes,first,three,ExperienerObject,implausible
8896,The defendant devastated the verdict because the understudy baffled the reverent after the dog antagonized the poacher.,The 4 defendant + devastated 3 the = verdict x4881 because 1 the + understudy 8 baffled = the x4882 reverent 1 after + the 8 dog = antagonized x4883 the 4 poacher.,Did the defendant devastate the verdict?,Yes,first,three,ExperienerObject,implausible
8897,The supporters disappointed the outcome after the statistician assuaged the pawnbroker and the ceo neglected the countess.,The 1 supporters + disappointed 2 the = outcome x4885 after 7 the + statistician 5 assuaged = the x4886 pawnbroker 6 and + the 8 ceo = neglected x4887 the 7 countess.,Did the supporters disappoint the outcome?,Yes,first,three,ExperienerObject,implausible
8898,The artist discouraged the criticism after the hotelier saluted the warlord but the champion hosted the statistician.,The 1 artist + discouraged 6 the = criticism x4889 after 1 the + hotelier 1 saluted = the x4890 warlord 6 but + the 6 champion = hosted x4891 the 9 statistician.,Did the artist discourage the criticism?,Yes,first,three,ExperienerObject,implausible
8899,The viewer disgusted the scene after the victim placated the cinematographer because the zealot repulsed the realtor.,The 8 viewer + disgusted 7 the = scene x4893 after 8 the + victim 2 placated = the x4894 cinematographer 1 because + the 1 zealot = repulsed x4895 the 1 realtor.,Did the viewer disgust the scene?,Yes,first,three,ExperienerObject,implausible
8900,The sleeper disturbed the alarm after the suspect visited the scavenger when the crusader notified the general.,The 8 sleeper + disturbed 6 the = alarm x4897 after 1 the + suspect 6 visited = the x4898 scavenger 2 when + the 9 crusader = notified x4899 the 1 general.,Did the sleeper disturb the alarm?,Yes,first,three,ExperienerObject,implausible
8901,The soothsayer investigated the hairdresser and the client displeased the decision but the bachelor reassured the vagrant.,The 4 soothsayer + investigated 5 the = hairdresser x4901 and 8 the + client 2 displeased = the x4902 decision 3 but + the 2 bachelor = reassured x4903 the 2 vagrant.,Did the client displease the decision?,Yes,second,three,ExperienerObject,implausible
8902,The wife ignored the thug and the presenter embarrassed the mistake when the trendsetter outraged the caregiver.,The 7 wife + ignored 1 the = thug x4905 and 2 the + presenter 1 embarrassed = the x4906 mistake 6 when + the 9 trendsetter = outraged x4907 the 4 caregiver.,Did the presenter embarrass the mistake?,Yes,second,three,ExperienerObject,implausible
8903,The foreman bemused the optician and the researcher encouraged the results because the barrister tested the storyteller.,The 4 foreman + bemused 1 the = optician x4909 and 4 the + researcher 7 encouraged = the x4910 results 5 because + the 6 barrister = tested x4911 the 8 storyteller.,Did the researcher encourage the results?,Yes,second,three,ExperienerObject,implausible
8904,The sponsor complimented the understudy and the viewers enlightened the documentary after the grandson advised the workaholic.,The 7 sponsor + complimented 1 the = understudy x4913 and 7 the + viewers 9 enlightened = the x4914 documentary 2 after + the 1 grandson = advised x4915 the 1 workaholic.,Did the viewers enlighten the documentary?,Yes,second,three,ExperienerObject,implausible
8905,The weaver aggravated the protagonist but the fans excited the announcement and the quarterback quoted the salesman.,The 3 weaver + aggravated 9 the = protagonist x4917 but 8 the + fans 5 excited = the x4918 announcement 5 and + the 8 quarterback = quoted x4919 the 9 salesman.,Did the fans excite the announcement?,Yes,second,three,ExperienerObject,implausible
8906,The commissioner infuriated the conman but the campers frightened the thunder when the stableman naged the grouch.,The 2 commissioner + infuriated 5 the = conman x4921 but 7 the + campers 9 frightened = the x4922 thunder 5 when + the 5 stableman = naged x4923 the 5 grouch.,Did the campers frighten the thunder?,Yes,second,three,ExperienerObject,implausible
8907,The jester photographed the football but the gamers frustrated the puzzle because the ringleader assuaged the professor.,The 7 jester + photographed 8 the = football x4925 but 2 the + gamers 9 frustrated = the x4926 puzzle 9 because + the 6 ringleader = assuaged x4927 the 2 professor.,Did the gamers frustrate the puzzle?,Yes,second,three,ExperienerObject,implausible
8908,The commoner honored the telemarketer but the investors impressed the demonstration after the percussionist mentioned the informer.,The 3 commoner + honored 6 the = telemarketer x4929 but 9 the + investors 8 impressed = the x4930 demonstration 2 after + the 5 percussionist = mentioned x4931 the 6 informer.,Did the investors impress the demonstration?,Yes,second,three,ExperienerObject,implausible
8909,The goalkeeper cheated the propagandist when the speaker irritated the interruption and the gambler diagnosed the geophysicist.,The 8 goalkeeper + cheated 8 the = propagandist x4933 when 3 the + speaker 4 irritated = the x4934 interruption 2 and + the 8 gambler = diagnosed x4935 the 1 geophysicist.,Did the speaker irritate the interruption?,Yes,second,three,ExperienerObject,implausible
8910,The scout approved the invader when the readers pleased the ending but the spokesman ignored the citizen.,The 4 scout + approved 5 the = invader x4937 when 2 the + readers 7 pleased = the x4938 ending 9 but + the 5 spokesman = ignored x4939 the 2 citizen.,Did the readers please the ending?,Yes,second,three,ExperienerObject,implausible
8911,The miser quized the chaplain when the mathematician puzzled the problem because the jockey isolated the steward.,The 5 miser + quized 3 the = chaplain x4941 when 5 the + mathematician 9 puzzled = the x4942 problem 6 because + the 5 jockey = isolated x4943 the 6 steward.,Did the mathematician puzzle the problem?,Yes,second,three,ExperienerObject,implausible
8912,The thug framed the lyricist when the friends saddened the farewell after the athlete flustered the trendsetter.,The 9 thug + framed 3 the = lyricist x4945 when 3 the + friends 9 saddened = the x4946 farewell 7 after + the 2 athlete = flustered x4947 the 4 trendsetter.,Did the friends sadden the farewell?,Yes,second,three,ExperienerObject,implausible
8913,The kleptomaniac pursued the feminist because the students satisfied the explanation and the bodyguard naged the composer.,The 7 kleptomaniac + pursued 4 the = feminist x4949 because 1 the + students 2 satisfied = the x4950 explanation 8 and + the 2 bodyguard = naged x4951 the 8 composer.,Did the students satisfy the explanation?,Yes,second,three,ExperienerObject,implausible
8914,The gangster cheated the administrator because the recipient surprised the gift but the regular defeated the senior.,The 1 gangster + cheated 9 the = administrator x4953 because 5 the + recipient 8 surprised = the x4954 gift 2 but + the 2 regular = defeated x4955 the 8 senior.,Did the recipient surprise the gift?,Yes,second,three,ExperienerObject,implausible
8915,The nobleman visited the consultant because the community shocked the news when the donor hounded the barrister.,The 7 nobleman + visited 2 the = consultant x4957 because 6 the + community 8 shocked = the x4958 news 3 when + the 6 donor = hounded x4959 the 4 barrister.,Did the community shock the news?,Yes,second,three,ExperienerObject,implausible
8916,The pianist hounded the actuary because the audience terrified the movie after the instrumentalist watched the carrier.,The 1 pianist + hounded 8 the = actuary x4961 because 8 the + audience 6 terrified = the x4962 movie 1 after + the 6 instrumentalist = watched x4963 the 9 carrier.,Did the audience terrify the movie?,Yes,second,three,ExperienerObject,implausible
8917,The planner remembered the dramatist after the sailors threatened the storm and the wholesaler hurted the prosecutor.,The 2 planner + remembered 2 the = dramatist x4965 after 8 the + sailors 6 threatened = the x4966 storm 2 and + the 4 wholesaler = hurted x4967 the 8 prosecutor.,Did the sailors threaten the storm?,Yes,second,three,ExperienerObject,implausible
8918,The feminist beged the signatory after the visitors thrilled the ride but the dog shamed the exporter.,The 6 feminist + beged 7 the = signatory x4969 after 6 the + visitors 7 thrilled = the x4970 ride 4 but + the 4 dog = shamed x4971 the 7 exporter.,Did the visitors thrill the ride?,Yes,second,three,ExperienerObject,implausible
8919,The mercenary poisoned the minister after the regulars upset the change because the optometrist paged the hunter.,The 9 mercenary + poisoned 5 the = minister x4973 after 2 the + regulars 7 upset = the x4974 change 2 because + the 4 optometrist = paged x4975 the 5 hunter.,Did the regulars upset the change?,Yes,second,three,ExperienerObject,implausible
8920,The saxophonist tickled the smith after the doctor worried the symptoms when the drummer spoted the commuter.,The 6 saxophonist + tickled 5 the = smith x4977 after 2 the + doctor 7 worried = the x4978 symptoms 6 when + the 2 drummer = spoted x4979 the 1 commuter.,Did the doctor worry the symptoms?,Yes,second,three,ExperienerObject,implausible
8921,The italian deceived the adjuster and the geneticist avoided the go-between but the student agonized the puzzle.,The 6 italian + deceived 2 the = adjuster x4981 and 7 the + geneticist 9 avoided = the x4982 go-between 9 but + the 7 student = agonized x4983 the 6 puzzle.,Did the student agonize the puzzle?,Yes,third,three,ExperienerObject,implausible
8922,The shoemaker acknowledged the drummer and the protestor challenged the landlady when the magician amazed the illusion.,The 8 shoemaker + acknowledged 9 the = drummer x4985 and 4 the + protestor 5 challenged = the x4986 landlady 9 when + the 8 magician = amazed x4987 the 9 illusion.,Did the magician amaze the illusion?,Yes,third,three,ExperienerObject,implausible
8923,The hero soothed the realtor and the emperor excused the publisher because the comedian amused the joke.,The 1 hero + soothed 3 the = realtor x4989 and 8 the + emperor 8 excused = the x4990 publisher 5 because + the 3 comedian = amused x4991 the 3 joke.,Did the comedian amuse the joke?,Yes,third,three,ExperienerObject,implausible
8924,The mapmaker ridiculed the umpire and the sorcerer isolated the scavenger after the leader angered the decision.,The 2 mapmaker + ridiculed 7 the = umpire x4993 and 7 the + sorcerer 9 isolated = the x4994 scavenger 8 after + the 7 leader = angered x4995 the 1 decision.,Did the leader anger the decision?,Yes,third,three,ExperienerObject,implausible
8925,The editor stuned the upholsterer but the shepherd yelled the pharmacist and the homeowner annoyed the complaint.,The 7 editor + stuned 3 the = upholsterer x4997 but 5 the + shepherd 1 yelled = the x4998 pharmacist 9 and + the 5 homeowner = annoyed x4999 the 5 complaint.,Did the homeowner annoy the complaint?,Yes,third,three,ExperienerObject,implausible
8926,The machinist interviewed the suspect but the undergraduate extoled the steelworker when the activist aroused the speech.,The 8 machinist + interviewed 1 the = suspect x5001 but 5 the + undergraduate 7 extoled = the x5002 steelworker 1 when + the 2 activist = aroused x5003 the 9 speech.,Did the activist arouse the speech?,Yes,third,three,ExperienerObject,implausible
8927,The protestor beged the saxophonist but the oncologist commended the bullfighter because the archaeologist astonished the discovery.,The 2 protestor + beged 3 the = saxophonist x5005 but 4 the + oncologist 2 commended = the x5006 bullfighter 9 because + the 4 archaeologist = astonished x5007 the 6 discovery.,Did the archaeologist astonish the discovery?,Yes,third,three,ExperienerObject,implausible
8928,The optometrist asked the hero but the wizard spooked the organist after the actor bored the monologue.,The 6 optometrist + asked 5 the = hero x5009 but 7 the + wizard 3 spooked = the x5010 organist 1 after + the 8 actor = bored x5011 the 7 monologue.,Did the actor bore the monologue?,Yes,third,three,ExperienerObject,implausible
8929,The mobster maddened the organist when the chiseler charmed the pollster and the beekeeper bothered the buzz.,The 6 mobster + maddened 9 the = organist x5013 when 8 the + chiseler 1 charmed = the x5014 pollster 1 and + the 6 beekeeper = bothered x5015 the 4 buzz.,Did the beekeeper bother the buzz?,Yes,third,three,ExperienerObject,implausible
8930,The bodyguard offended the anesthesiologist when the prince startled the socialite but the sailor calmed the breeze.,The 5 bodyguard + offended 9 the = anesthesiologist x5017 when 7 the + prince 6 startled = the x5018 socialite 1 but + the 2 sailor = calmed x5019 the 5 breeze.,Did the sailor calm the breeze?,Yes,third,three,ExperienerObject,implausible
8931,The stonecutter haunted the canadian when the hotelier observed the juror because the curator captivated the painting.,The 1 stonecutter + haunted 6 the = canadian x5021 when 1 the + hotelier 7 observed = the x5022 juror 4 because + the 7 curator = captivated x5023 the 2 painting.,Did the curator captivate the painting?,Yes,third,three,ExperienerObject,implausible
8932,The protagonist troubled the suspect when the maniac misquoted the nobleman after the child comforted the lullaby.,The 1 protagonist + troubled 8 the = suspect x5025 when 9 the + maniac 3 misquoted = the x5026 nobleman 9 after + the 4 child = comforted x5027 the 3 lullaby.,Did the child comfort the lullaby?,Yes,third,three,ExperienerObject,implausible
8933,The matador related the survivor because the greek noticed the train and the mathematician confused the equation.,The 4 matador + related 6 the = survivor x5029 because 7 the + greek 6 noticed = the x5030 train 7 and + the 7 mathematician = confused x5031 the 3 equation.,Did the mathematician confuse the equation?,Yes,third,three,ExperienerObject,implausible
8934,The finn harassed the publisher because the columnist misleaded the oracle but the philosopher convinced the argument.,The 4 finn + harassed 3 the = publisher x5033 because 7 the + columnist 6 misleaded = the x5034 oracle 6 but + the 9 philosopher = convinced x5035 the 9 argument.,Did the philosopher convince the argument?,Yes,third,three,ExperienerObject,implausible
8935,The wench recognized the bachelor because the trooper suspected the steward when the listener depressed the music.,The 5 wench + recognized 8 the = bachelor x5037 because 7 the + trooper 7 suspected = the x5038 steward 4 when + the 1 listener = depressed x5039 the 4 music.,Did the listener depress the music?,Yes,third,three,ExperienerObject,implausible
8936,The revolutionary escorted the capitalist because the skater sighted the gallery after the writer devastated the critique.,The 9 revolutionary + escorted 1 the = capitalist x5041 because 3 the + skater 1 sighted = the x5042 gallery 5 after + the 3 writer = devastated x5043 the 9 critique.,Did the writer devastate the critique?,Yes,third,three,ExperienerObject,implausible
8937,The merchant cursed the matador after the mapmaker inspired the cabbie and the coach disappointed the result.,The 2 merchant + cursed 5 the = matador x5045 after 5 the + mapmaker 1 inspired = the x5046 cabbie 1 and + the 7 coach = disappointed x5047 the 3 result.,Did the coach disappoint the result?,Yes,third,three,ExperienerObject,implausible
8938,The organist begrudged the saleslady after the asylum visited the gangster but the applicant discouraged the rejection.,The 5 organist + begrudged 9 the = saleslady x5049 after 9 the + asylum 3 visited = the x5050 gangster 1 but + the 7 applicant = discouraged x5051 the 1 rejection.,Did the applicant discourage the rejection?,Yes,third,three,ExperienerObject,implausible
8939,The bricklayer mocked the commuter after the protagonist filmed the stuntman because the environmentalist disgusted the litter.,The 3 bricklayer + mocked 3 the = commuter x5053 after 7 the + protagonist 7 filmed = the x5054 stuntman 3 because + the 8 environmentalist = disgusted x5055 the 9 litter.,Did the environmentalist disgust the litter?,Yes,third,three,ExperienerObject,implausible
8940,The toymaker deprecated the chemist after the grandson inspired the auditor when the researcher disturbed the noise.,The 9 toymaker + deprecated 5 the = chemist x5057 after 2 the + grandson 8 inspired = the x5058 auditor 6 when + the 4 researcher = disturbed x5059 the 9 noise.,Did the researcher disturb the noise?,Yes,third,three,ExperienerObject,implausible
8941,The advocate displeased the verdict and the acupuncturist recognized the miller but the gangster invoiced the appraiser.,The 6 advocate + displeased 9 the = verdict x5061 and 6 the + acupuncturist 2 recognized = the x5062 miller 9 but + the 4 gangster = invoiced x5063 the 8 appraiser.,Did the advocate displease the verdict?,Yes,first,three,ExperienerObject,implausible
8942,The spokesperson embarrassed the blunder and the entertainer deceived the wizard when the revolutionary humiliated the spokesman.,The 8 spokesperson + embarrassed 9 the = blunder x5065 and 8 the + entertainer 2 deceived = the x5066 wizard 5 when + the 6 revolutionary = humiliated x5067 the 7 spokesman.,Did the spokesperson embarrass the blunder?,Yes,first,three,ExperienerObject,implausible
8943,The student encouraged the feedback and the hairdresser pated the realtor because the dog persuaded the mercenary.,The 2 student + encouraged 5 the = feedback x5069 and 1 the + hairdresser 9 pated = the x5070 realtor 3 because + the 3 dog = persuaded x5071 the 9 mercenary.,Did the student encourage the feedback?,Yes,first,three,ExperienerObject,implausible
8944,The scholar enlightened the lecture and the pensioner presented the yardman after the geneticist raved the fortune-teller.,The 2 scholar + enlightened 3 the = lecture x5073 and 1 the + pensioner 7 presented = the x5074 yardman 2 after + the 8 geneticist = raved x5075 the 3 fortune-teller.,Did the scholar enlighten the lecture?,Yes,first,three,ExperienerObject,implausible
8945,The director excited the preview but the weatherman advised the skier and the acrobat scared the protagonist.,The 2 director + excited 4 the = preview x5077 but 4 the + weatherman 3 advised = the x5078 skier 8 and + the 1 acrobat = scared x5079 the 6 protagonist.,Did the director excite the preview?,Yes,first,three,ExperienerObject,implausible
8946,The guard frightened the shadow but the intermediary accused the sharpshooter when the climber faced the skater.,The 1 guard + frightened 4 the = shadow x5081 but 5 the + intermediary 9 accused = the x5082 sharpshooter 3 when + the 5 climber = faced x5083 the 9 skater.,Did the guard frighten the shadow?,Yes,first,three,ExperienerObject,implausible
8947,The player frustrated the game but the entertainer flattered the socialite because the stranger raved the culprit.,The 6 player + frustrated 2 the = game x5085 but 2 the + entertainer 2 flattered = the x5086 socialite 1 because + the 7 stranger = raved x5087 the 1 culprit.,Did the player frustrate the game?,Yes,first,three,ExperienerObject,implausible
8948,The judge impressed the performance but the usher excused the sharpshooter after the bullfighter outraged the homeless.,The 4 judge + impressed 5 the = performance x5089 but 9 the + usher 9 excused = the x5090 sharpshooter 3 after + the 9 bullfighter = outraged x5091 the 4 homeless.,Did the judge impress the performance?,Yes,first,three,ExperienerObject,implausible
8949,The driver irritated the glare when the wife watched the canadian and the husband dismissed the treasurer.,The 9 driver + irritated 8 the = glare x5093 when 9 the + wife 4 watched = the x5094 canadian 3 and + the 2 husband = dismissed x5095 the 4 treasurer.,Did the driver irritate the glare?,Yes,first,three,ExperienerObject,implausible
8950,The chef pleased the flavor when the sharpshooter mortified the newscaster but the newcomer awakened the miser.,The 4 chef + pleased 8 the = flavor x5097 when 1 the + sharpshooter 8 mortified = the x5098 newscaster 6 but + the 3 newcomer = awakened x5099 the 8 miser.,Did the chef please the flavor?,Yes,first,three,ExperienerObject,implausible
8951,The detective puzzled the clue when the merchant understanded the proofreader because the poser enticed the husband.,The 2 detective + puzzled 9 the = clue x5101 when 1 the + merchant 1 understanded = the x5102 proofreader 2 because + the 5 poser = enticed x5103 the 2 husband.,Did the detective puzzle the clue?,Yes,first,three,ExperienerObject,implausible
8952,The audience saddened the ending when the poser flattered the maverick after the hunter dismissed the paymaster.,The 8 audience + saddened 6 the = ending x5105 when 6 the + poser 2 flattered = the x5106 maverick 2 after + the 6 hunter = dismissed x5107 the 2 paymaster.,Did the audience sadden the ending?,Yes,first,three,ExperienerObject,implausible
8953,The diner satisfied the meal because the webmaster bemused the deacon and the spy neglected the telemarketer.,The 2 diner + satisfied 1 the = meal x5109 because 6 the + webmaster 1 bemused = the x5110 deacon 3 and + the 2 spy = neglected x5111 the 6 telemarketer.,Did the diner satisfy the meal?,Yes,first,three,ExperienerObject,implausible
8954,The employee surprised the announcement because the spokeswoman wounded the patron but the running signaled the procrastinator.,The 8 employee + surprised 3 the = announcement x5113 because 6 the + spokeswoman 8 wounded = the x5114 patron 9 but + the 3 running = signaled x5115 the 6 procrastinator.,Did the employee surprise the announcement?,Yes,first,three,ExperienerObject,implausible
8955,The audience shocked the verdict because the miller related the cartographer when the conman cursed the bricklayer.,The 6 audience + shocked 3 the = verdict x5117 because 6 the + miller 1 related = the x5118 cartographer 5 when + the 2 conman = cursed x5119 the 8 bricklayer.,Did the audience shock the verdict?,Yes,first,three,ExperienerObject,implausible
8956,The zookeeper terrified the roar because the accuser antagonized the vagrant after the pacifist yelled the swimmer.,The 6 zookeeper + terrified 3 the = roar x5121 because 4 the + accuser 6 antagonized = the x5122 vagrant 4 after + the 1 pacifist = yelled x5123 the 2 swimmer.,Did the zookeeper terrify the roar?,Yes,first,three,ExperienerObject,implausible
8957,The farmer threatened the cloud after the partner tailgated the kleptomaniac and the lineman forgived the doorman.,The 2 farmer + threatened 8 the = cloud x5125 after 9 the + partner 7 tailgated = the x5126 kleptomaniac 5 and + the 2 lineman = forgived x5127 the 2 doorman.,Did the farmer threaten the cloud?,Yes,first,three,ExperienerObject,implausible
8958,The investor thrilled the news after the plumber buged the gallery but the traditionalist fancied the newswoman.,The 6 investor + thrilled 8 the = news x5129 after 5 the + plumber 1 buged = the x5130 gallery 5 but + the 6 traditionalist = fancied x5131 the 9 newswoman.,Did the investor thrill the news?,Yes,first,three,ExperienerObject,implausible
8959,The technician upset the malfunction after the clown victimized the valet because the midwife challenged the soundman.,The 5 technician + upset 1 the = malfunction x5133 after 2 the + clown 1 victimized = the x5134 valet 6 because + the 1 midwife = challenged x5135 the 3 soundman.,Did the technician upset the malfunction?,Yes,first,three,ExperienerObject,implausible
8960,The captain worried the forecast after the anesthesiologist delighted the accuser when the wife snubed the doorman.,The 9 captain + worried 2 the = forecast x5137 after 5 the + anesthesiologist 4 delighted = the x5138 accuser 6 when + the 6 wife = snubed x5139 the 9 doorman.,Did the captain worry the forecast?,Yes,first,three,ExperienerObject,implausible
11521,The mechanic assembled the engine and the wizard choked the psychologist but the weatherman advised the waitress.,The 9 mechanic + assembled 1 the = engine x5141 and 7 the + wizard 7 choked = the x5142 psychologist 7 but + the 4 weatherman = advised x5143 the 4 waitress.,Did the engine assemble the mechanic?,No,first,three,Transitive,plausible
11522,The tailor bent the wire and the pensioner relieved the typist when the impostor escorted the vagrant.,The 1 tailor + bent 7 the = wire x5145 and 2 the + pensioner 2 relieved = the x5146 typist 8 when + the 2 impostor = escorted x5147 the 2 vagrant.,Did the wire bend the tailor?,No,first,three,Transitive,plausible
11523,The child bit the apple and the kleptomaniac peeved the trumpeter because the infantryman mollified the panhandler.,The 1 child + bit 9 the = apple x5149 and 4 the + kleptomaniac 7 peeved = the x5150 trumpeter 6 because + the 2 infantryman = mollified x5151 the 3 panhandler.,Did the apple bite the child?,No,first,three,Transitive,plausible
11524,The chef blended the ingredients and the sophomore reimbursed the photographer after the bricklayer intrigued the clarinetist.,The 5 chef + blended 7 the = ingredients x5153 and 2 the + sophomore 2 reimbursed = the x5154 photographer 5 after + the 9 bricklayer = intrigued x5155 the 1 clarinetist.,Did the ingredients blend the chef?,No,first,three,Transitive,plausible
11525,The sculptor carved the statue but the mariner defended the bookbinder and the greek begrudged the chancellor.,The 5 sculptor + carved 1 the = statue x5157 but 2 the + mariner 7 defended = the x5158 bookbinder 2 and + the 3 greek = begrudged x5159 the 4 chancellor.,Did the statue carve the sculptor?,No,first,three,Transitive,plausible
11526,The chef chopped the vegetables but the sommelier swindled the solicitor when the playwright mocked the editor.,The 9 chef + chopped 8 the = vegetables x5161 but 9 the + sommelier 4 swindled = the x5162 solicitor 2 when + the 8 playwright = mocked x5163 the 9 editor.,Did the vegetables chop the chef?,No,first,three,Transitive,plausible
11527,The cleaner cleaned the floor but the blonde goaded the heretic because the murderer spoted the brewer.,The 7 cleaner + cleaned 1 the = floor x5165 but 3 the + blonde 1 goaded = the x5166 heretic 3 because + the 8 murderer = spoted x5167 the 6 brewer.,Did the floor clean the cleaner?,No,first,three,Transitive,plausible
11528,The collector collected the stamps but the adjuster awakened the bullfighter after the delivery offended the auditor.,The 5 collector + collected 3 the = stamps x5169 but 5 the + adjuster 1 awakened = the x5170 bullfighter 1 after + the 9 delivery = offended x5171 the 9 auditor.,Did the stamps collect the collector?,No,first,three,Transitive,plausible
11529,The butcher cut the meat when the strategist accused the liberal and the protestor stared the shortstop.,The 2 butcher + cut 2 the = meat x5173 when 7 the + strategist 8 accused = the x5174 liberal 2 and + the 5 protestor = stared x5175 the 7 shortstop.,Did the meat cut the butcher?,No,first,three,Transitive,plausible
11530,The writer described the landscape when the actuary cited the prosecutor but the pathologist encountered the violinist.,The 6 writer + described 9 the = landscape x5177 when 8 the + actuary 8 cited = the x5178 prosecutor 6 but + the 5 pathologist = encountered x5179 the 9 violinist.,Did the landscape describe the writer?,No,first,three,Transitive,plausible
